chrom	start	end	min_p	n_probes	z_p	z_sidak_p	genes	genes_flanking	genes_type
chr1	15429994	15430017	0.02748	4	0.0003639	1	EFHD2	EFHD2	HAVANA
chr10	125093860	125093862	0.02221	2	0.01311	1	CTBP2	CTBP2	HAVANA
chr4	1652466	1652492	0.04415	2	0.003957	1	FAM53A	FAM53A	HAVANA
chr17	31345498	31345513	0.04254	3	0.2853	1	NF1	NF1,AK4P1	HAVANA,HAVANA
chr3	45087302	45087428	0.007721	8	0.000189	0.9195	CDCP1	CDCP1	HAVANA
chr3	193869393	193869510	0.009207	9	0.0002259	0.961	.	.	.
chr4	1842935	1843241	1.052e-05	15	7.194e-08	0.0003948	LETM1	LETM1	HAVANA
chr16	77763461	77763487	0.0134	2	0.0002788	1	.	.	.
chr15	56433634	56433680	0.003571	2	4.022e-05	0.7698	TEX9,MNS1	TEX9,MNS1	HAVANA,HAVANA
chr5	1794370	1794422	0.01655	4	0.001785	1	.	MRPL36	HAVANA
chr7	158741116	158741246	0.01192	20	0.0009221	1	ESYT2	ESYT2	HAVANA
chr12	87116935	87117028	0.02832	3	0.000834	1	.	.	.
chr7	117320626	117320755	0.001243	15	0.000113	0.7703	WNT2,AC002465.1	WNT2,AC002465.1	HAVANA,HAVANA
chr5	177717445	177717498	0.01127	3	0.0002162	0.9989	FAM153A	AC138819.1,FAM153A	HAVANA,HAVANA
chr10	29256289	29256439	0.0007524	4	6.524e-06	0.07046	.	.	.
chr8	28888164	28888165	0.03676	1	0.001239	1	INTS9	INTS9,HMBOX1	HAVANA,HAVANA
chr16	88103641	88103881	6.332e-05	15	5.916e-07	0.004132	.	AC134312.1	HAVANA
chr7	41709746	41709788	0.03503	4	0.00115	1	INHBA-AS1	INHBA,INHBA-AS1	HAVANA,HAVANA
chr13	114129088	114129190	0.009364	15	0.0001645	0.9334	RASA3	RASA3	HAVANA
chr12	19847511	19847513	0.04861	2	0.001908	1	AC024901.1	AC024901.1	HAVANA
chr12	55219534	55219535	0.01034	1	0.0001904	1	.	OR10A7	HAVANA
chr15	26628952	26628953	0.04569	1	0.1084	1	GABRB3	GABRB3	HAVANA
chr16	55330844	55330848	0.03614	2	0.01584	1	AC109462.1	AC109462.1,IRX6,AC109462.2	HAVANA,HAVANA,HAVANA
chr15	69165363	69165364	0.01224	1	0.0002439	1	GLCE	GLCE	HAVANA
chr2	99302062	99302226	0.01217	6	0.0004398	0.9889	AC079447.1,LYG1	AC079447.1,LYG1	HAVANA,HAVANA
chr16	622299	622419	0.02027	12	0.0008864	1	RAB40C	RAB40C	HAVANA
chr12	52849274	52849706	0.01027	8	3.995e-05	0.1439	.	KRT78	HAVANA
chr3	62587645	62587745	1.761e-05	14	1.839e-08	0.0003088	CADPS	CADPS	HAVANA
chr1	230869789	230869807	0.0002816	2	9.983e-07	0.08896	AL118511.1	C1orf198,AL118511.1	HAVANA,HAVANA
chr7	5880856	5880970	0.02555	13	0.001664	1	OCM	OCM	HAVANA
chr21	46698834	46699222	0.01989	85	0.001781	0.9996	.	.	.
chr17	76027385	76027386	0.04887	1	0.1017	1	EVPL	EVPL	HAVANA
chr15	36416206	36416290	0.03688	3	0.001246	1	.	.	.
chr5	57599072	57599137	0.0001423	3	3.544e-07	0.009116	AC008780.1	AC008780.1	HAVANA
chr15	90885155	90885228	0.007648	3	0.0005485	1	FES	FURIN,FES	HAVANA,HAVANA
chr11	3670898	3670899	0.02746	1	0.001918	1	CHRNA10	CHRNA10,NUP98	HAVANA,HAVANA
chr13	35697780	35697878	0.03085	5	0.001927	1	LINC00445	LINC00445	HAVANA
chr5	7825305	7825306	0.02486	1	0.1198	1	ADCY2	ADCY2	HAVANA
chr21	46033889	46034027	6.826e-06	13	4.179e-07	0.005073	.	AP001476.1	HAVANA
chr3	42159775	42159776	0.01293	1	0.05213	1	TRAK1	TRAK1	HAVANA
chr7	231526	231539	0.02626	2	0.0007454	1	FAM20C	FAM20C,AC145676.1	HAVANA,HAVANA
chr8	127993264	127993294	0.04467	3	0.0007057	1	PVT1	PVT1	HAVANA
chr6	13616305	13616389	0.02314	3	0.000622	1	NOL7	SIRT5,AL441883.1,NOL7	HAVANA,HAVANA,HAVANA
chr19	43624087	43624285	0.001416	11	6.061e-05	0.4021	CADM4	ZNF428,CADM4	HAVANA,HAVANA
chr2	70035086	70035171	0.03985	5	0.001404	1	PCBP1-AS1	PCBP1-AS1	HAVANA
chr3	129607872	129607978	0.01303	11	0.006452	1	.	PLXND1	HAVANA
chr11	44313668	44313673	0.01481	2	0.0003237	1	.	ALX4	HAVANA
chr11	124898919	124898951	0.01472	2	0.0003209	1	.	ROBO4	HAVANA
chr5	6637413	6637545	0.02686	5	0.0009079	1	SRD5A1	NSUN2,SRD5A1	HAVANA,HAVANA
chr3	72821648	72821688	0.006571	2	9.857e-05	0.9841	SHQ1	SHQ1	HAVANA
chr16	75198199	75198427	0.000112	19	1.834e-05	0.1264	.	AC009078.1	HAVANA
chr6	164105710	164105876	0.0032	5	5.749e-05	0.4411	AL078602.1	AL078602.1,Z97205.1	HAVANA,HAVANA
chr15	43530095	43530178	0.01412	3	0.0003017	0.9978	MAP1A	MAP1A,PPIP5K1	HAVANA,HAVANA
chr10	6222708	6222710	0.04844	2	0.06702	1	PFKFB3	PFKFB3	HAVANA
chr13	114027237	114027279	0.003993	5	4.706e-05	0.8478	RASA3	RASA3	HAVANA
chr19	1254039	1254345	0.0009181	25	9.47e-05	0.4054	MIDN	MIDN	HAVANA
chr15	79213279	79213281	0.01514	2	0.0003348	1	ANKRD34C-AS1	ANKRD34C-AS1,MIR184	HAVANA,ENSEMBL
chr1	78101998	78102040	0.007063	2	0.0001096	0.9875	GIPC2	GIPC2	HAVANA
chr5	173317809	173317929	0.006536	16	0.0002388	0.9647	STC2	STC2	HAVANA
chr13	43442041	43442125	0.01771	5	0.0004206	0.9998	ENOX1	ENOX1	HAVANA
chr6	28989058	28989264	0.003011	11	0.0003419	0.9385	.	HCG15,AL662791.1	HAVANA,HAVANA
chr11	42874058	42874156	0.006577	4	0.0002651	0.9894	.	.	.
chr8	1160020	1160040	0.03737	5	0.03109	1	DLGAP2	DLGAP2	HAVANA
chr4	41154958	41155070	0.0003367	6	3.792e-06	0.05529	APBB2	APBB2	HAVANA
chr2	88448405	88448476	0.04261	5	0.001556	1	FOXI3	FOXI3	HAVANA
chr1	162349785	162349838	0.008623	6	0.0001458	0.9902	NOS1AP	NOS1AP	HAVANA
chr11	70099372	70099429	0.04844	6	0.001898	1	ANO1	ANO1	HAVANA
chr16	73093422	73093637	0.004118	18	0.0001342	0.6495	ZFHX3,HCCAT5	ZFHX3,HCCAT5	HAVANA,HAVANA
chr11	117239492	117239548	0.02983	2	0.000904	1	RNF214	RNF214	HAVANA
chr20	63978063	63978111	0.04602	5	0.002573	1	SAMD10	SAMD10,PRPF6	HAVANA,HAVANA
chr13	78055221	78055222	0.02649	1	0.003963	1	RNF219-AS1	RNF219-AS1,LINC00446	HAVANA,HAVANA
chr12	49974278	49974419	0.002712	16	0.0001155	0.7476	AQP6	AQP6,RACGAP1	HAVANA,HAVANA
chr1	145161786	145161827	0.04488	4	0.02629	1	.	LINC01145	HAVANA
chr7	19368671	19368754	0.04586	7	0.001742	1	AC007091.1	AC007091.1	HAVANA
chr2	91722579	91722615	0.005087	3	6.735e-05	0.9568	.	AC027612.4	HAVANA
chr11	64710714	64710738	0.02464	4	0.0006806	1	NRXN2	NRXN2	HAVANA
chr5	75512468	75512539	0.01631	3	0.000373	0.9999	POLK	COL4A3BP,POLK	HAVANA,HAVANA
chr2	170708614	170708615	0.04369	1	0.07886	1	AC007405.1	AC007405.1,LINC01124	HAVANA,HAVANA
chr8	99758115	99758116	0.03644	1	0.001223	1	VPS13B	VPS13B	HAVANA
chr7	2013327	2013328	0.0346	1	0.1164	1	MAD1L1,AC069288.1	MAD1L1,AC069288.1	HAVANA,HAVANA
chr21	33265731	33265885	0.001752	7	2.825e-05	0.2652	AP000295.1,IL10RB-DT	IFNAR2,AP000295.1,IL10RB-DT,IL10RB	HAVANA,HAVANA,HAVANA,HAVANA
chr2	25204704	25204785	0.007208	2	0.002045	1	LINC01381	LINC01381	HAVANA
chr15	35839022	35839024	0.0235	2	0.03128	1	DPH6-DT	DPH6-DT	HAVANA
chr13	62379368	62379384	0.038	4	0.01656	1	.	.	.
chr21	8215158	8216753	0.0003676	294	0.0001063	0.1059	FP671120.2	FP671120.2,FP671120.4,RNA5-8SN2	HAVANA,HAVANA,ENSEMBL
chr5	172355168	172355295	0.006971	14	0.0008444	1	SH3PXD2B	SH3PXD2B	HAVANA
chr10	101331022	101331187	0.004921	8	0.0001146	0.6886	.	.	.
chr21	8204913	8206606	3.032e-05	406	2.866e-05	0.02803	FP671120.2,MIR6724-1,RF01518	FP671120.2,MIR6724-1,RF01518,MIR3648-1,FP671120.1,FP671120.4	HAVANA,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL,HAVANA
chr19	582976	583145	0.0002317	14	2.867e-06	0.0281	BSG	BSG	HAVANA
chr3	195450885	195450966	0.04105	3	0.00147	1	.	.	.
chr17	847042	847540	0.01384	30	0.0006591	0.8918	NXN	NXN	HAVANA
chr11	128766916	128766917	0.01722	1	0.0004045	1	FLI1	FLI1	HAVANA
chr12	123042567	123042611	0.0006729	4	3.542e-06	0.1265	PITPNM2	PITPNM2	HAVANA
chr15	93241788	93241841	0.002228	5	2.022e-05	0.4732	AC091078.1	AC091078.1	HAVANA
chr4	186623799	186623846	6.369e-05	3	1.097e-07	0.003915	FAT1	FAT1	HAVANA
chr13	98571308	98571377	0.01797	4	0.0004297	1	STK24	STK24	HAVANA
chr12	85836027	85836028	0.04285	1	0.007721	1	RASSF9	RASSF9	HAVANA
chr16	73232729	73232982	0.0005579	15	2.63e-05	0.1602	ZFHX3,AC140912.1	ZFHX3,AC140912.1	HAVANA,HAVANA
chr8	96153979	96154070	0.01343	7	0.0007506	1	GDF6	GDF6	HAVANA
chr20	2667948	2667949	0.01501	1	0.0003309	1	.	IDH3B,AL049712.1	HAVANA,HAVANA
chr19	523525	523720	0.00877	18	0.0004491	0.9791	.	TPGS1	HAVANA
chr9	124777633	124777750	0.01841	7	0.01465	1	OLFML2A	AL354928.1,OLFML2A	HAVANA,HAVANA
chr17	61403724	61404211	0.0007396	31	3.401e-06	0.01166	TBX2-AS1,TBX2	AC005746.2,TBX2-AS1,TBX2	HAVANA,HAVANA,HAVANA
chr2	37436587	37436589	0.00458	2	5.777e-05	1	.	RNU6-1116P	ENSEMBL
chr2	45759396	45759540	0.009001	7	0.0006361	0.9994	PRKCE	PRKCE	HAVANA
chr7	130486756	130486907	0.003124	6	0.0004612	0.9941	MESTIT1,MEST	AC007938.1,MESTIT1,MEST,RF02148,RF02149,RF02150	HAVANA,HAVANA,HAVANA,ENSEMBL,ENSEMBL,ENSEMBL
chr6	79671699	79671786	0.0009149	3	5.718e-06	0.1045	SH3BGRL2	SH3BGRL2	HAVANA
chr3	128076714	128076744	0.04401	6	0.001638	1	RUVBL1,RUVBL1-AS1	RUVBL1,RNU2-37P,RUVBL1-AS1	HAVANA,ENSEMBL,HAVANA
chr8	19512241	19512243	0.02697	2	0.03112	1	CSGALNACT1	CSGALNACT1	HAVANA
chr21	44354093	44354116	0.04205	4	0.009287	1	TRPM2	TRPM2	HAVANA
chr1	5712374	5712398	0.03735	8	0.01972	1	.	.	.
chr2	189261580	189261672	0.001357	2	1.003e-05	0.1674	.	.	.
chr15	25708960	25709044	0.0264	4	0.0007509	1	ATP10A,AC023449.2	ATP10A,AC023449.2	HAVANA,HAVANA
chr7	158570599	158570659	0.02826	5	0.0009664	1	PTPRN2	PTPRN2	HAVANA
chr6	22887154	22887156	0.04881	2	0.00192	1	AL035401.1	AL035401.1	HAVANA
chr16	9152678	9152750	0.02375	5	0.0008131	1	.	RPL21P119	HAVANA
chr4	176384213	176384282	0.01899	7	0.0004677	1	.	.	.
chr13	50133720	50133970	0.00089	35	4.672e-05	0.2694	DLEU1	DLEU1	HAVANA
chr7	47336274	47336276	0.0361	2	0.002792	1	TNS3	TNS3	HAVANA
chr16	54940010	54940134	0.01441	18	0.0003399	0.99	AC106738.1	AC106738.1,AC106738.2	HAVANA,HAVANA
chr11	6320987	6321053	0.01025	4	0.0003196	0.9997	AC068733.3	CAVIN3,AC068733.3	HAVANA,HAVANA
chr2	68747485	68747518	0.006348	6	9.356e-05	0.9915	ARHGAP25	ARHGAP25	HAVANA
chr8	13159127	13159173	0.0135	2	0.0002822	1	DLC1,AC106845.2	DLC1,AC106845.2,RF00019	HAVANA,HAVANA,ENSEMBL
chr10	114538516	114538649	0.001668	8	4.903e-05	0.4616	ABLIM1	ABLIM1	HAVANA
chr8	48574033	48574083	0.0008983	4	5.578e-06	0.1709	AC022915.2	AC022915.2	HAVANA
chr3	51779623	51779631	0.04406	2	0.001641	1	.	IQCF6	HAVANA
chr4	25069948	25070038	0.01291	4	0.0002644	0.9928	.	.	.
chr4	76198030	76198109	0.01211	8	0.0002397	0.9939	AC110795.1,SCARB2	AC110795.1,SCARB2	HAVANA,HAVANA
chr8	378683	378775	0.0002223	10	3.469e-06	0.06137	FAM87A	FAM87A	HAVANA
chr1	203075549	203076177	0.0005123	50	0.0001636	0.3545	PPFIA4	PPFIA4	HAVANA
chr16	29074961	29075151	0.003426	37	0.0001838	0.8032	AC009093.3,RRN3P2,AC009093.9	AC009093.3,RRN3P2,AC009093.9	HAVANA,HAVANA,HAVANA
chr2	232352285	232352393	0.0005473	11	2.883e-06	0.04385	.	ECEL1P3	HAVANA
chr14	96698960	96699040	0.002559	7	4.416e-05	0.6043	.	.	.
chr15	101962551	101962614	0.02497	2	0.0006942	1	WASH3P	AC140725.1,MIR1302-10,WASH3P	HAVANA,ENSEMBL,HAVANA
chr12	114399647	114399839	0.03411	4	0.003025	1	TBX5	TBX5	HAVANA
chr7	5608027	5608028	0.04929	1	0.1962	1	.	FSCN1	HAVANA
chr19	2607759	2607797	0.04544	6	0.01544	1	GNG7	GNG7,AC092068.2	HAVANA,HAVANA
chr2	47193647	47193817	0.0001547	6	9.826e-07	0.009662	EPCAM-DT	EPCAM-DT	HAVANA
chr11	57181814	57181831	0.009913	4	0.0001793	1	LRRC55	LRRC55	HAVANA
chr12	122868106	122868291	0.00128	27	9.579e-05	0.581	VPS37B	VPS37B,AC027290.1,AC027290.2	HAVANA,HAVANA,HAVANA
chr3	49813066	49813087	0.04352	6	0.001609	1	UBA7	UBA7	HAVANA
chr3	150627685	150627762	0.003654	4	4.155e-05	0.5961	SELENOT	SELENOT	HAVANA
chr12	57893360	57893427	0.01229	4	0.0002451	0.9979	AC083805.1	AC083805.1,AC083805.3	HAVANA,HAVANA
chr9	96852869	96852982	0.006351	4	0.0001284	0.8517	ZNF782	ZNF782	HAVANA
chr21	8432345	8433706	3.13e-05	347	8.358e-05	0.09802	FP236383.1,MIR6724-4,RF01518	FP236383.1,MIR6724-4,RF01518,FP236383.3	HAVANA,ENSEMBL,ENSEMBL,HAVANA
chr8	52711436	52711483	0.0071	2	0.0001104	0.9807	RB1CC1	RB1CC1	HAVANA
chr2	149588284	149588375	0.008571	3	0.0003122	0.9969	AC007364.1	MMADHC,AC007364.1	HAVANA,HAVANA
chr3	109118143	109118243	0.0237	25	0.001866	1	.	MORC1,C3orf85	HAVANA,HAVANA
chr6	98843404	98843427	0.01158	3	0.001146	1	.	POU3F2	HAVANA
chr6	119149137	119149225	0.00292	3	2.998e-05	0.4358	AL137009.1,FAM184A	AL137009.1,FAM184A	HAVANA,HAVANA
chr17	4745333	4745360	0.02912	4	0.004661	1	ZMYND15	ZMYND15	HAVANA
chr3	193771283	193771295	0.02642	4	0.009637	1	AC069421.2	AC069421.2,AC069421.3	HAVANA,HAVANA
chr1	161722121	161722166	0.04096	2	0.001465	1	FCRLB	FCRLB	HAVANA
chr7	122673983	122674044	0.02401	6	0.001542	1	CADPS2	CADPS2,AC006463.1	HAVANA,HAVANA
chr14	100884476	100884478	0.03802	2	0.04055	1	AL117190.1,RTL1	AL117190.1,RTL1,MIR431,MIR433,MIR127,MIR432,MIR136	HAVANA,HAVANA,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL
chr15	47736555	47736569	0.03396	2	0.001099	1	SEMA6D	SEMA6D	HAVANA
chr21	30881842	30881844	0.02169	2	0.0005674	1	.	KRTAP11-1	HAVANA
chr8	10094473	10094474	0.02697	1	0.0007745	1	MSRA	MSRA	HAVANA
chr1	159185549	159185559	0.02903	2	0.0008664	1	CADM3	CADM3	HAVANA
chr17	79978629	79978738	0.0001559	20	8.446e-07	0.01293	TBC1D16	TBC1D16	HAVANA
chr5	68239683	68239794	0.004526	10	0.0001093	0.8087	PIK3R1	PIK3R1	HAVANA
chr15	61654085	61654114	0.0006651	5	3.489e-06	0.183	AC018618.1	AC018618.1	HAVANA
chr18	76463589	76463807	0.002146	17	7.667e-05	0.4461	ZNF516	ZNF516	HAVANA
chr14	103980737	103980785	0.02845	9	0.0008395	1	TDRD9	TDRD9	HAVANA
chr1	3504222	3504344	0.0001232	18	3.667e-07	0.005036	MEGF6	MEGF6	HAVANA
chr11	134032213	134032477	0.0003962	8	4.135e-06	0.02597	AP000911.1	AP000911.3,AP000911.1,AP000911.2	HAVANA,HAVANA,HAVANA
chr1	183185981	183186088	0.009644	6	0.001159	1	.	LAMC2	HAVANA
chr13	35598438	35598440	0.01521	2	0.0003373	1	NBEA	NBEA	HAVANA
chr16	82062976	82063033	0.01015	7	0.0001854	0.9958	HSD17B2,AC092142.1	HSD17B2,AC092142.1	HAVANA,HAVANA
chr12	3172390	3172581	2.681e-05	23	2.498e-07	0.002194	TSPAN9,AC005912.2	TSPAN9,AC005912.2	HAVANA,HAVANA
chr1	39331354	39331427	0.01535	3	0.0003422	0.9996	MACF1	MACF1	HAVANA
chr4	56652268	56652292	0.04263	4	0.001557	1	HOPX	HOPX	HAVANA
chr2	158686228	158686427	0.0005177	11	3.482e-06	0.02897	PKP4-AS1,AC005042.2	PKP4,PKP4-AS1,AC005042.2	HAVANA,HAVANA,HAVANA
chr16	30421308	30421367	0.002175	2	1.949e-05	0.4258	ZNF771	ZNF771,SNORA80C,DCTPP1	HAVANA,ENSEMBL,HAVANA
chr12	104223280	104223380	0.01427	3	0.000306	0.9941	TXNRD1	TXNRD1	HAVANA
chr7	41885806	41885859	0.005246	2	7.04e-05	0.8926	.	.	.
chr19	45553555	45553865	0.004407	59	0.0005477	0.9486	OPA3	OPA3	HAVANA
chr15	94297865	94297885	0.0397	4	0.0003014	1	MCTP2	MCTP2,AC135626.2	HAVANA,HAVANA
chr2	37316616	37316673	0.00423	2	5.147e-05	0.7806	PRKD3	PRKD3	HAVANA
chr1	7827318	7827375	0.02432	4	0.0008628	1	PER3,Z98884.1	PER3,Z98884.1	HAVANA,HAVANA
chr1	203351010	203351096	0.02081	4	0.0005339	1	FMOD	FMOD,AL359837.1	HAVANA,HAVANA
chr12	11270086	11270088	0.03604	2	0.04561	1	.	PRB3	HAVANA
chr5	173230291	173230463	0.006266	6	0.0002609	0.9218	.	RPL7AP33,NKX2-5	HAVANA,HAVANA
chr2	109333672	109333743	0.01281	4	0.0002611	0.9979	SH3RF3	SH3RF3	HAVANA
chr7	157618235	157618236	0.03071	1	0.02826	1	PTPRN2,AC005481.1	PTPRN2,AC005481.1	HAVANA,HAVANA
chr7	47293487	47293489	0.01648	2	0.0003784	1	TNS3	TNS3	HAVANA
chr5	38134836	38135170	0.003771	25	0.0003224	0.8025	LINC02119	LINC02119	HAVANA
chr4	6886304	6886374	0.03851	8	0.001365	1	.	KIAA0232	HAVANA
chr2	87584028	87584030	0.04163	2	0.08937	1	CYTOR,AC133644.3	CYTOR,AC133644.3	HAVANA,HAVANA
chr14	75072939	75072940	0.04839	1	0.001894	1	ZC2HC1C	ACYP1,ZC2HC1C	HAVANA,HAVANA
chr11	6611391	6611487	0.006971	2	4.138e-05	0.5152	TAF10,AC091564.7	ILK,TAF10,AC091564.3,AC091564.7,TPP1	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA
chr13	29764496	29764548	0.003048	4	3.195e-05	0.6438	UBL3	UBL3	HAVANA
chr1	217131632	217131728	0.008597	3	0.0001452	0.9212	ESRRG	ESRRG	HAVANA
chr1	5883345	5883363	0.04997	3	0.1569	1	NPHP4	NPHP4	HAVANA
chr15	55589347	55589411	0.003476	7	3.873e-05	0.6381	AC012378.2	PYGO1,AC012378.2	HAVANA,HAVANA
chr12	1918990	1919311	0.0003627	14	9.993e-07	0.005216	AC005342.2	CACNA2D4,AC005342.2	HAVANA,HAVANA
chr3	188579164	188579189	0.008859	2	0.0001516	1	LPP	LPP	HAVANA
chr7	33732248	33732298	0.008478	6	0.0001423	0.9916	.	AC008080.1,AC008080.2	HAVANA,HAVANA
chr5	9927581	9927644	0.03766	4	0.001288	1	.	.	.
chr2	9825105	9825150	0.01552	2	0.0003475	1	.	.	.
chr9	32403203	32403236	0.04683	3	0.001854	1	ACO1	ACO1	HAVANA
chr13	93327118	93327170	0.006443	2	9.558e-05	0.9544	GPC6	GPC6	HAVANA
chr8	59117462	59117463	0.04467	1	0.006184	1	TOX	TOX,AC090152.1	HAVANA,HAVANA
chr2	225183795	225183796	0.03865	1	0.00134	1	.	.	.
chr5	129908287	129908358	0.01392	5	0.001286	1	CHSY3	AC008591.1,CHSY3	HAVANA,HAVANA
chr16	57384440	57384535	0.03231	4	0.001018	1	CX3CL1	CX3CL1	HAVANA
chr17	50893550	50893563	0.04212	4	0.04787	1	TOB1-AS1	TOB1-AS1	HAVANA
chr9	16214629	16214681	0.04905	2	0.001934	1	C9orf92	C9orf92	HAVANA
chr2	229711420	229711421	0.04676	1	0.01926	1	DNER	DNER	HAVANA
chr1	75128545	75128656	0.0001861	11	6.513e-07	0.009808	AC099786.1,LHX8	AC099786.3,AC099786.1,LHX8,AC099786.2	HAVANA,HAVANA,HAVANA,HAVANA
chr5	50922827	50923090	0.005609	17	0.0004653	0.9488	.	.	.
chr13	112941954	112942014	0.01158	12	0.0002249	0.9982	MCF2L	MCF2L	HAVANA
chr8	103105532	103105533	0.03933	1	0.01441	1	.	.	.
chr8	71668097	71668104	0.04435	2	0.001658	1	.	.	.
chr2	231400357	231400375	0.02121	3	0.04762	1	B3GNT7	B3GNT7	HAVANA
chr5	126961762	126961807	0.02885	4	0.0008577	1	MARCH3	MARCH3	HAVANA
chr14	52000234	52000235	0.02422	1	0.0006644	1	RTRAF	RTRAF,NID2	HAVANA,HAVANA
chr14	56199349	56199450	0.02224	6	0.001419	1	PELI2	PELI2	HAVANA
chr2	38131005	38131085	0.007609	4	0.001049	1	CYP1B1-AS1	CYP1B1-AS1,AC009229.2	HAVANA,HAVANA
chr8	133068679	133068757	0.0432	7	0.001589	1	TG,SLA	TG,SLA	HAVANA,HAVANA
chr22	39999215	39999375	0.001746	15	0.0003209	0.9656	FAM83F	FAM83F	HAVANA
chr21	8762119	8762209	0.01585	6	0.0003586	0.9988	.	LINC01666,CR381670.2	HAVANA,HAVANA
chr13	44575566	44575638	0.01329	4	0.0002756	0.9984	TSC22D1	TSC22D1,TSC22D1-AS1	HAVANA,HAVANA
chr2	159282951	159283031	0.03062	4	0.00094	1	WDSUB1	WDSUB1	HAVANA
chr17	82239484	82239485	0.04615	1	0.1154	1	SLC16A3,CSNK1D	SLC16A3,MIR6787,CSNK1D	HAVANA,ENSEMBL,HAVANA
chr16	88925028	88925089	0.01623	3	0.06094	1	CBFA2T3	CBFA2T3	HAVANA
chr3	59186075	59186106	0.02933	2	0.0008788	1	AC126121.3	AC126121.3	HAVANA
chr2	238160935	238160958	0.01909	3	0.0004708	1	ERFE	KLHL30-AS1,ERFE	HAVANA,HAVANA
chr11	18936208	18936282	0.001478	6	1.129e-05	0.2261	MRGPRX1,AC023078.5	MRGPRX1,AC023078.5	HAVANA,HAVANA
chr11	45093286	45093357	0.02193	4	0.000576	1	.	PRDM11	HAVANA
chr14	22502070	22502204	0.001751	14	3.319e-05	0.3404	.	TRAJ41,TRAJ40,TRAJ39,TRAJ38,TRAJ37,TRAJ36,TRAJ35	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA
chr7	220143	220167	0.01636	4	0.0003753	1	FAM20C	FAM20C	HAVANA
chr13	39311074	39311112	0.03728	2	0.001267	1	LHFPL6	LHFPL6	HAVANA
chr7	75985672	75985767	0.0363	17	0.001215	1	POR	POR,TMEM120A	HAVANA,HAVANA
chr16	79603011	79603082	0.0003295	4	1.244e-06	0.02899	.	MAF,AC009159.2,AC009159.3	HAVANA,HAVANA,HAVANA
chr3	197630910	197631099	0.009019	14	0.0002986	0.9297	.	AC132008.2,AC024560.2	HAVANA,HAVANA
chr20	23989509	23989527	0.04401	2	0.161	1	POM121L3P	GGTLC1,POM121L3P	HAVANA,HAVANA
chr3	193732326	193732328	0.04537	2	0.001715	1	.	.	.
chr11	124517129	124517234	0.0176	11	0.0006065	0.9999	OR8B10P	OR8B10P	HAVANA
chr10	119392282	119392368	0.04133	3	0.001484	1	GRK5	GRK5	HAVANA
chr12	6850307	6850356	0.04914	3	0.00194	1	CDCA3	GNB3,CDCA3,USP5	HAVANA,HAVANA,HAVANA
chr1	35431420	35431586	0.005024	4	0.0001264	0.7218	.	KIAA0319L	HAVANA
chr17	78505438	78505573	0.00797	14	0.0002036	0.9207	DNAH17	DNAH17,DNAH17-AS1	HAVANA,HAVANA
chr21	43720922	43721052	0.02649	8	0.001121	1	PDXK	PDXK	HAVANA
chr8	11975253	11975340	0.02514	2	0.0007008	1	.	DEFB136	HAVANA
chr8	143014164	143014213	0.006835	4	2.967e-05	0.6384	LY6E-DT	LY6E-DT,LY6E	HAVANA,HAVANA
chr16	87391480	87391540	0.04448	4	0.001663	1	FBXO31,MAP1LC3B	FBXO31,MAP1LC3B	HAVANA,HAVANA
chr18	47262610	47262626	0.01678	2	0.01285	1	.	AC051635.1	HAVANA
chr20	5947419	5947516	0.01169	4	0.0002283	0.9808	TRMT6	TRMT6,MCM8,AL035461.3	HAVANA,HAVANA,HAVANA
chr2	232351399	232351569	0.003549	16	0.0001724	0.818	.	ECEL1P3	HAVANA
chr7	1804510	1804692	0.01268	12	0.0004619	0.9859	.	.	.
chr1	59777252	59777288	0.03982	2	0.001402	1	FGGY,AL035416.1	FGGY,AL035416.1	HAVANA,HAVANA
chr12	52652286	52652323	0.01594	4	0.0003616	1	.	KRT2	HAVANA
chr1	65230825	65230826	0.04785	1	0.001864	1	AK4	AK4	HAVANA
chr1	116986849	116986976	0.004835	10	7.312e-05	0.6199	PTGFRN	PTGFRN	HAVANA
chr17	77909390	77909391	0.04385	1	0.1058	1	.	.	.
chr15	82298679	82298805	0.01844	37	0.001246	1	ADAMTS7P1	ADAMTS7P1	HAVANA
chr12	11031539	11031551	0.02675	2	0.0007646	1	PRH1,AC018630.2,TAS2R14	PRH1,AC018630.2,TAS2R14,TAS2R31	HAVANA,HAVANA,HAVANA,HAVANA
chr13	98748817	98748919	0.02961	8	0.0006574	1	SLC15A1	SLC15A1	HAVANA
chr19	5147826	5147845	0.04984	2	0.1057	1	KDM4B	KDM4B	HAVANA
chr1	37764573	37764574	0.006537	1	9.78e-05	1	EPHA10	EPHA10	HAVANA
chr17	80023925	80024144	0.005484	36	0.0005406	0.9842	TBC1D16,AC116025.1	TBC1D16,AC116025.1	HAVANA,HAVANA
chr2	24361254	24361255	0.04794	1	0.2338	1	.	ITSN2	HAVANA
chr18	8800226	8800317	0.0006767	15	1.384e-05	0.2255	MTCL1	MTCL1,AP000864.1	HAVANA,HAVANA
