chrom	start	end	min_p	n_probes	z_p	z_sidak_p	genes	genes_flanking	genes_type
chr7	55193220	55193277	0.02127	2	0.0002968	0.9998	EGFR	EGFR,EGFR-AS1	HAVANA,HAVANA
chr16	1531014	1531130	0.0329	9	0.0005877	0.9998	IFT140,TMEM204,AL031719.1	IFT140,TMEM204,AL031719.1	HAVANA,HAVANA,HAVANA
chr11	10728528	10728628	0.03062	3	0.000516	0.9998	.	RF00019	ENSEMBL
chr5	138507703	138507712	0.006011	2	4.55e-05	0.9998	ETF1	ETF1	HAVANA
chr3	97971747	97971848	0.02996	4	0.0004987	0.9998	RIOX2	RIOX2,AC026100.1	HAVANA,HAVANA
chr10	95264007	95264043	0.01541	4	0.0001834	0.9998	PDLIM1	PDLIM1	HAVANA
chr2	104417549	104417645	0.02893	11	0.0004747	0.9998	.	AC068535.1,LINC01831	HAVANA,HAVANA
chr5	2252798	2252883	0.01631	8	0.0004309	0.9998	.	.	.
chr6	394888	394967	0.02586	6	0.0003984	0.9998	IRF4	IRF4	HAVANA
chr4	80454307	80454353	0.01799	3	0.0002303	0.9998	CFAP299	CFAP299	HAVANA
chr8	105659409	105659461	0.01944	2	0.0002594	0.9998	ZFPM2,ZFPM2-AS1	ZFPM2,ZFPM2-AS1,AC103853.1	HAVANA,HAVANA,HAVANA
chr4	139157887	139157986	0.03062	11	0.0005161	0.9998	ELF2	ELF2,RF00017	HAVANA,ENSEMBL
chr11	2669038	2669110	0.02452	4	0.0003668	0.9998	KCNQ1,KCNQ1OT1	KCNQ1,KCNQ1OT1,RF01947	HAVANA,HAVANA,ENSEMBL
chr4	168646343	168646411	0.02318	6	0.0003366	0.9998	PALLD	PALLD,AC079858.1	HAVANA,HAVANA
chr10	27252278	27252374	0.03686	8	0.0004881	0.9998	LRRC37A6P	AL160291.1,LRRC37A6P	HAVANA,HAVANA
chr3	185735567	185735630	0.02241	2	0.0003206	0.9998	IGF2BP2	IGF2BP2	HAVANA
chr12	24534867	24534944	0.02538	3	0.000388	0.9998	SOX5	SOX5	HAVANA
chr11	2534176	2534269	0.02913	15	0.0004799	0.9998	KCNQ1	KCNQ1	HAVANA
chr15	94265337	94265377	0.0168	2	0.0002085	0.9998	MCTP2	MCTP2	HAVANA
chr15	66707073	66707166	0.02834	4	0.0004606	0.9998	SMAD6	SMAD6	HAVANA
chr2	19462003	19462095	0.02856	3	0.0004658	0.9998	AC010096.1	AC010096.1	HAVANA
chr1	19436436	19436507	0.024	2	0.0003543	0.9998	CAPZB	CAPZB	HAVANA
chr7	68692039	68692112	0.02448	9	0.0003657	0.9998	.	.	.
chr18	45740189	45740227	0.01587	2	0.0001918	0.9998	AC023421.2,SLC14A1	AC023421.2,SLC14A1	HAVANA,HAVANA
chr16	65071611	65071710	0.02959	10	0.000491	0.9998	CDH11	CDH11	HAVANA
chr4	186623799	186623846	0.01868	3	0.0002438	0.9998	FAT1	FAT1	HAVANA
chr17	64148047	64148147	0.03042	6	0.0005106	0.9998	TEX2	SNHG25,SNORD104,RF00407,SNORA50C,TEX2	HAVANA,ENSEMBL,ENSEMBL,ENSEMBL,HAVANA
chr16	88937914	88938014	0.03	8	0.0005001	0.9998	CBFA2T3,AC092384.3	CBFA2T3,AC092384.3,AC092384.1	HAVANA,HAVANA,HAVANA
chr5	167730089	167730164	0.02473	8	0.0003723	0.9998	TENM2	TENM2,AC008708.1	HAVANA,HAVANA
chr15	88638384	88638481	0.02478	6	0.0004927	0.9998	ISG20	ISG20	HAVANA
chr8	116517804	116517905	0.03071	10	0.0005183	0.9998	.	.	.
chr3	136283302	136283389	0.02771	2	0.0004434	0.9998	PCCB	PCCB	HAVANA
chr1	166162570	166162608	0.01583	2	0.0001906	0.9998	FAM78B,AL596087.3	FAM78B,AL596087.3,AL596087.2	HAVANA,HAVANA,HAVANA
chr8	71841640	71841714	0.02508	10	0.0003814	0.9998	MSC-AS1,MSC	MSC-AS1,MSC	HAVANA,HAVANA
chr9	133328620	133328683	0.02286	8	0.0003294	0.9998	.	SURF6	HAVANA
chr6	57183251	57183324	0.02632	2	0.0004097	0.9999	BAG2	BAG2,RAB23	HAVANA,HAVANA
chr11	117361717	117361739	0.01201	2	0.0001254	0.9999	CEP164	CEP164	HAVANA
chr7	94405216	94405222	0.004978	4	3.42e-05	0.9999	COL1A2	COL1A2	HAVANA
chr7	149765663	149765796	0.006123	21	0.0007197	0.9999	ZNF467	ZNF467	HAVANA
chr2	39736714	39736779	0.02442	6	0.0003644	0.9999	THUMPD2	THUMPD2	HAVANA
chr11	85719586	85719632	0.01947	3	0.0002606	0.9999	SYTL2	SYTL2	HAVANA
chr7	163293	163391	0.0329	7	0.0005729	0.9999	AC093627.7	AC093627.7	HAVANA
chr4	53558113	53558202	0.03088	8	0.0005228	0.9999	AC058822.1,LNX1	AC058822.1,LNX1	HAVANA,HAVANA
chr2	217904684	217904788	0.01358	4	0.000588	0.9999	TNS1	TNS1,MIR6809	HAVANA,ENSEMBL
chr22	43085870	43085985	0.02942	13	0.0006521	0.9999	TTLL1	TTLL1	HAVANA
chr8	6543238	6543303	0.02459	10	0.000369	0.9999	MCPH1,ANGPT2	MCPH1,ANGPT2	HAVANA,HAVANA
chr8	143334104	143334204	0.03148	9	0.0005377	0.9999	TOP1MT	TOP1MT	HAVANA
chr15	101188341	101188432	0.03108	7	0.0005275	0.9999	CHSY1	CHSY1	HAVANA
chr2	101991694	101991744	0.006032	4	0.0002923	0.9999	.	LINC01127,IL1R2	HAVANA,HAVANA
chr7	24700891	24700958	0.01647	2	0.0003831	0.9999	GSDME	GSDME	HAVANA
chr6	167998302	167998377	0.02675	7	0.0004204	0.9999	KIF25	KIF25-AS1,KIF25	HAVANA,HAVANA
chr1	56819484	56819584	0.03061	3	0.0005292	0.9999	FYB2	FYB2,AL360295.1	HAVANA,HAVANA
chr10	74968741	74968812	0.02563	5	0.0003935	0.9999	KAT6B	KAT6B	HAVANA
chr2	19868600	19868678	0.0276	11	0.0004396	0.9999	.	LINC00954	HAVANA
chr7	4713258	4713354	0.02326	10	0.0005632	0.9999	FOXK1	FOXK1	HAVANA
chr1	117093912	117093996	0.009821	6	0.0004728	0.9999	TTF2	TTF2,MIR942	HAVANA,ENSEMBL
chr17	29158201	29158313	0.0315	9	0.0005932	0.9999	MYO18A	MYO18A,AC024619.3	HAVANA,HAVANA
chr12	120262559	120262598	0.0169	3	0.0002103	0.9999	PXN	PXN	HAVANA
chr17	6652951	6653004	0.02146	2	0.0003011	0.9999	C17orf100	MED31,C17orf100,AC004706.1,MIR4520-1,MIR4520-2,ALOX15P1	HAVANA,HAVANA,HAVANA,ENSEMBL,ENSEMBL,HAVANA
chr2	36549320	36549343	0.01195	3	0.0001244	0.9999	CRIM1,FEZ2	CRIM1,FEZ2	HAVANA,HAVANA
chr5	178396821	178396895	0.02598	13	0.0004009	0.9999	COL23A1	COL23A1	HAVANA
chr8	41146631	41146681	0.02079	3	0.0002878	0.9999	.	.	.
chr7	121778787	121778833	0.01993	3	0.0002696	0.9999	.	.	.
chr20	13164859	13164904	0.01966	2	0.0002641	0.9999	SPTLC3	SPTLC3	HAVANA
chr10	619220	619343	0.006716	5	0.000656	0.9999	DIP2C	DIP2C	HAVANA
chr1	230401689	230401733	0.01839	4	0.000238	0.9999	PGBD5	PGBD5	HAVANA
chr17	66644445	66644484	0.01671	2	0.0002069	0.9999	PRKCA	PRKCA	HAVANA
chr10	114401569	114401633	0.02474	2	0.0003727	0.9999	AFAP1L2	AFAP1L2	HAVANA
chr5	1507624	1507716	0.02795	18	0.0005289	0.9999	LPCAT1	LPCAT1,MIR6075	HAVANA,ENSEMBL
chr1	183822586	183822630	0.01892	3	0.0002487	0.9999	RGL1	RGL1	HAVANA
chr8	140047188	140047263	0.007656	16	0.0003987	0.9999	TRAPPC9	TRAPPC9	HAVANA
chr15	81328189	81328219	0.0148	2	0.0001734	0.9999	TMC3-AS1	STARD5,TMC3-AS1,TMC3	HAVANA,HAVANA,HAVANA
chr1	2248520	2248622	0.0307	13	0.0005892	0.9999	SKI	SKI	HAVANA
chr9	114930674	114930732	0.02306	6	0.0003337	0.9999	DEC1	DEC1,TNFSF8	HAVANA,HAVANA
chr22	36166355	36166451	0.0313	3	0.0005335	0.9999	.	APOL3	HAVANA
chr3	177776320	177776411	0.03136	4	0.000535	0.9999	.	.	.
chr5	175344398	175344489	0.02605	5	0.0004904	0.9999	.	.	.
chr17	28721616	28721692	0.02783	3	0.0004468	0.9999	RPL23A,AC010761.2	RAB34,RPL23A,SNORD42B,AC010761.2,SNORD4A,SNORD42A,SNORD4B,TLCD1,AC010761.1	HAVANA,HAVANA,ENSEMBL,HAVANA,ENSEMBL,ENSEMBL,ENSEMBL,HAVANA,HAVANA
chr16	70460806	70460867	0.02404	4	0.0003552	0.9999	FCSK	FCSK	HAVANA
chr1	11925255	11925388	0.02147	6	0.0007182	0.9999	KIAA2013	KIAA2013	HAVANA
chr6	37663504	37663540	0.01644	6	0.0002018	0.9999	MDGA1	MDGA1	HAVANA
chr1	171248416	171248455	0.01723	3	0.000216	0.9999	BX284613.2	BX284613.2,FMO1	HAVANA,HAVANA
chr8	143950534	143950638	0.0432	7	0.0005503	0.9999	PLEC	PLEC	HAVANA
chr21	44593720	44593814	0.01748	6	0.0005102	0.9999	TSPEAR,KRTAP10-4	TSPEAR,KRTAP10-4,KRTAP10-6	HAVANA,HAVANA,HAVANA
chr17	560359	560457	0.02725	5	0.0005231	0.9999	VPS53	VPS53	HAVANA
chr15	31457370	31457435	0.02396	8	0.0003532	0.9999	.	AC104759.1	HAVANA
chr16	29140395	29140665	0.03701	4	0.001418	0.9999	AC009093.8,AC009093.10,AC009093.2	AC009093.8,AC009093.10,AC009093.2	HAVANA,HAVANA,HAVANA
chr1	224727097	224727138	0.01745	4	0.0002239	0.9999	CNIH3,AL596330.1	CNIH3,AL596330.1	HAVANA,HAVANA
chr15	67830223	67830323	0.002278	3	0.0005717	0.9999	SKOR1	SKOR1,AC009292.2,AC009292.1	HAVANA,HAVANA,HAVANA
chr10	132700199	132700357	0.01948	10	0.0008953	0.9999	INPP5A	INPP5A	HAVANA
chr8	127795771	127795819	0.01634	4	0.000269	0.9999	PVT1	PVT1,MIR1204	HAVANA,ENSEMBL
chr12	94816278	94816348	0.0201	3	0.0003945	0.9999	.	.	.
chr5	112958618	112958713	0.03177	4	0.0005452	0.9999	.	.	.
chr1	53893181	53893202	0.01102	3	0.0001106	0.9999	DIO1	YIPF1,DIO1	HAVANA,HAVANA
chr4	40649349	40649431	0.02819	3	0.000456	0.9999	.	.	.
chr17	46925626	46925661	0.01648	4	0.0002029	0.9999	GOSR2,AC005670.2	AC005670.1,RNU6ATAC3P,GOSR2,AC005670.2	HAVANA,ENSEMBL,HAVANA,HAVANA
chr7	151794801	151794865	0.02484	5	0.0003753	0.9999	PRKAG2	PRKAG2	HAVANA
chr13	27970613	27970754	0.01813	29	0.000818	0.9999	CDX2	CDX2	HAVANA
chr8	101467834	101467921	0.02837	5	0.0004613	0.9999	AP001207.3	AP001207.3	HAVANA
chr10	13684584	13684683	0.03154	13	0.0005397	0.9999	FRMD4A	FRMD4A	HAVANA
chr11	955426	955431	0.02024	2	2.63e-05	0.9999	AP2A2	AP2A2	HAVANA
chr4	54094805	54094828	0.01229	3	0.0001294	0.9999	AC058822.1	AC058822.1,GSX2	HAVANA,HAVANA
chr7	91302964	91303026	0.02435	2	0.0003626	0.9999	.	.	.
chr11	8807891	8807975	0.02792	6	0.0004489	0.9999	ST5,AC026894.1	ST5,AC026894.1	HAVANA,HAVANA
chr2	96636932	96636974	0.01853	5	0.0002406	0.9999	KANSL3	KANSL3	HAVANA
chr2	199303769	199303856	0.02861	5	0.0004671	0.9999	SATB2	SATB2	HAVANA
chr1	27134591	27134673	0.02775	7	0.0004441	0.9999	SLC9A1	SLC9A1	HAVANA
chr5	150300491	150300538	0.01997	6	0.0002704	0.9999	ARSI	ARSI	HAVANA
chr11	1439037	1439128	0.01941	12	0.0004769	0.9999	BRSK2	BRSK2	HAVANA
chr15	66503257	66503285	0.01426	4	0.0001627	0.9999	RPL4,SNORD18A	RPL4,SNORD18C,RF01159,SNORD18B,SNORD16,SNORD18A,ZWILCH	HAVANA,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL,HAVANA
chr3	50275818	50275869	0.007866	8	0.0002748	0.9999	SEMA3B	SEMA3B,MIR6872,LSMEM2	HAVANA,ENSEMBL,HAVANA
chr10	113780782	113780871	0.02918	2	0.0004815	0.9999	PLEKHS1	PLEKHS1,MIR4483	HAVANA,ENSEMBL
chr4	139694977	139694992	0.009219	4	8.48e-05	0.9999	MGST2	MGST2,H3F3AP6	HAVANA,HAVANA
chr5	132778084	132778170	0.02829	5	0.0004589	0.9999	SEPT8	SEPT8	HAVANA
chr2	221779863	221779903	0.01821	6	0.0002345	0.9999	.	.	.
chr6	30599851	30599907	0.02179	3	0.0003076	0.9999	.	ABCF1,PPP1R10	HAVANA,HAVANA
chr10	473313	473314	0.03658	1	0.447	1	DIP2C	DIP2C	HAVANA
chr7	45148429	45148446	0.01879	3	0.03322	1	.	.	.
chr22	39318188	39318268	0.02913	4	0.0004799	1	RPL3	RPL3,SNORD83B,SNORD83A,SNORD43	HAVANA,ENSEMBL,ENSEMBL,ENSEMBL
chr4	1154832	1154833	0.03119	1	0.1041	1	.	TMED11P,AC092535.1	HAVANA,HAVANA
chr7	29990228	29990230	0.04115	2	0.04299	1	SCRN1,AC007285.1	SCRN1,AC007285.1	HAVANA,HAVANA
chr11	128766791	128766797	0.006432	4	5e-05	1	FLI1	FLI1	HAVANA
chr13	102879989	102880026	0.02269	6	0.01708	1	.	BIVM-ERCC5,ERCC5,METTL21EP	HAVANA,HAVANA,HAVANA
chr8	143594791	143594797	0.03832	3	0.001284	1	EEF1D	EEF1D,TIGD5	HAVANA,HAVANA
chr1	2313147	2313180	0.04544	3	0.0009475	1	.	SKI,AL590822.3	HAVANA,HAVANA
chr11	66013409	66013469	0.03476	8	0.0006232	1	CST6	CST6,CATSPER1	HAVANA,HAVANA
chr7	99575640	99575642	0.03695	2	0.0006847	1	ZNF655,AC005020.2	ZNF655,AC005020.2	HAVANA,HAVANA
chr5	113488885	113488919	0.009838	3	0.0429	1	.	MCC,RNU4ATAC13P	HAVANA,ENSEMBL
chr20	63978063	63978111	0.02187	5	0.004638	1	SAMD10	SAMD10,PRPF6	HAVANA,HAVANA
chr4	169976063	169976065	0.01835	2	0.131	1	.	LINC02275	HAVANA
chr6	170096730	170096748	0.007107	2	0.01469	1	AL603783.1	AL603783.1	HAVANA
chr1	125182393	125182394	0.0417	1	0.03024	1	.	.	.
chr3	155030789	155030863	0.04949	2	0.001081	1	MME	MME	HAVANA
chr12	62105893	62105926	0.03957	4	0.0007633	1	TAFA2	TAFA2	HAVANA
chr11	32428247	32428277	0.02689	6	0.03197	1	WT1	WT1	HAVANA
chr2	239775939	239776027	0.03446	6	0.002082	1	AC093802.1	AC093802.1	HAVANA
chr5	374306	374312	0.03356	2	0.008627	1	AHRR,AHRR	AHRR,AHRR	HAVANA,HAVANA
chr16	57619790	57619796	0.04404	4	0.007915	1	ADGRG1	ADGRG1,AC018552.3	HAVANA,HAVANA
chr17	55582916	55582948	0.02513	3	0.0003826	1	.	.	.
chr7	73323253	73323296	0.04838	3	0.003791	1	TRIM50	TRIM50,FKBP6	HAVANA,HAVANA
chr10	129718981	129719060	0.01555	11	0.001169	1	MGMT	MGMT	HAVANA
chr9	88706501	88706577	0.00512	8	0.00081	1	.	.	.
chr1	179744718	179744744	0.01672	3	0.09708	1	FAM163A	AL359853.3,FAM163A	HAVANA,HAVANA
chr11	94788024	94788026	0.01677	2	0.003483	1	AMOTL1	AMOTL1	HAVANA
chr10	80418650	80418652	0.04456	2	0.00632	1	PRXL2A	PRXL2A	HAVANA
chr7	66740211	66740212	0.02394	1	0.0003525	1	AC027644.4,RABGEF1,AC027644.3	AC027644.4,RABGEF1,AC027644.3	HAVANA,HAVANA,HAVANA
chr1	222266811	222266812	0.03682	1	0.001718	1	AL356108.1	AL356108.1,QRSL1P2	HAVANA,HAVANA
chr12	56078964	56079023	0.04512	8	0.001024	1	ERBB3	ERBB3	HAVANA
chr10	15035928	15035932	0.02794	4	0.0004497	1	OLAH	OLAH	HAVANA
chr3	13850856	13850857	0.01783	1	0.2752	1	WNT7A	WNT7A	HAVANA
chr10	16832843	16832868	0.01915	3	0.0002537	1	CUBN	CUBN	HAVANA
chr9	126520301	126520362	0.005398	4	0.001223	1	AL356309.3	AL356309.2,AL356309.3	HAVANA,HAVANA
chr7	7972473	7972474	0.04143	1	0.0008192	1	AC007161.3,GLCCI1	UMAD1,AC007161.3,AC006042.2,GLCCI1	HAVANA,HAVANA,HAVANA,HAVANA
chr1	8880438	8880440	0.04015	2	0.000781	1	.	ENO1,ENO1-AS1,RNU6-304P	HAVANA,HAVANA,ENSEMBL
chr17	7753196	7753229	0.03906	2	0.02273	1	DNAH2	DNAH2,RPL29P2	HAVANA,HAVANA
chr5	93578613	93578619	0.03498	2	0.06204	1	NR2F1-AS1	NR2F1-AS1,NR2F1	HAVANA,HAVANA
chr11	70005432	70005506	0.04079	4	0.0007999	1	AP003555.3	AP003555.3	HAVANA
chr17	3004774	3004781	0.03844	4	0.01281	1	RAP1GAP2	RAP1GAP2	HAVANA
chr16	11233369	11233378	0.0367	4	0.09368	1	.	.	.
chr7	20826020	20826056	0.0347	4	0.0006213	1	.	RPL23P8	HAVANA
chr2	208025772	208025826	0.0385	6	0.0007297	1	.	PLEKHM3	HAVANA
chr2	232609849	232609909	0.01806	3	0.001087	1	AC073254.1,EFHD1	AC073254.1,EFHD1	HAVANA,HAVANA
chr12	114624821	114624856	0.0261	2	0.0004045	1	.	AC010177.1	HAVANA
chr15	30074132	30074162	0.02416	3	0.0003583	1	.	AC111152.1	HAVANA
chr3	128493761	128493762	0.04366	1	0.0808	1	GATA2-AS1	GATA2,GATA2-AS1	HAVANA,HAVANA
chr5	172403997	172404038	0.01942	5	0.0002589	1	SH3PXD2B	SH3PXD2B	HAVANA
chr5	111854506	111854508	0.04098	2	0.0008059	1	NREP	NREP	HAVANA
chr2	170237696	170237726	0.01947	4	0.0002607	1	MYO3B	MYO3B	HAVANA
chr6	46326360	46326403	0.01369	4	0.001114	1	RCAN2	RCAN2	HAVANA
chr16	64072668	64072704	0.02913	12	0.002041	1	.	.	.
chr6	167177408	167177451	0.04929	7	0.003408	1	TCP10L2	TCP10L2	HAVANA
chr7	92608773	92608788	0.03448	3	0.004126	1	CDK6	CDK6	HAVANA
chr1	6591440	6591459	0.02613	4	0.003496	1	KLHL21	ZBTB48,KLHL21	HAVANA,HAVANA
chr5	179530343	179530345	0.02151	2	0.3748	1	.	AC136628.3	HAVANA
chr16	2082409	2082416	0.03764	2	0.006585	1	TSC2	TSC2	HAVANA
chr1	111204673	111204725	0.0336	4	0.0005922	1	CHI3L2	DENND2D,CHI3L2	HAVANA,HAVANA
chr1	149929250	149929252	0.04743	2	0.001013	1	MTMR11	SF3B4,MTMR11	HAVANA,HAVANA
chr12	112422887	112422889	0.03247	2	0.0005616	1	PTPN11	AC004086.1,PTPN11	HAVANA,HAVANA
chr6	28757900	28757931	0.01693	3	0.0421	1	.	.	.
chr11	10309498	10309530	0.02528	4	0.0003858	1	AMPD3	ADM,AMPD3	HAVANA,HAVANA
chr11	2700637	2700688	0.02005	2	0.0007827	1	KCNQ1	KCNQ1,KCNQ1OT1,RF01950	HAVANA,HAVANA,ENSEMBL
chr2	232351481	232351554	0.01195	7	0.01423	1	.	ECEL1P3	HAVANA
chr5	31193156	31193165	0.0002022	2	0.000177	1	AC113386.1	AC113386.1,CDH6	HAVANA,HAVANA
chr19	51596308	51596345	0.03422	2	0.0006088	1	AC018755.3	ZNF175,AC018755.3,AC018755.1	HAVANA,HAVANA,HAVANA
chr10	53827546	53827548	0.04157	2	0.06252	1	PCDH15	PCDH15	HAVANA
chr1	8328477	8328499	0.005124	4	0.0002944	1	SLC45A1	SLC45A1,RF00019	HAVANA,ENSEMBL
chr10	91627514	91627515	0.0464	1	0.0009798	1	.	PPP1R3C	HAVANA
chr10	128680373	128680374	0.02915	1	0.5775	1	.	.	.
chr8	25989750	25989752	0.03982	2	0.0007709	1	EBF2	EBF2	HAVANA
chr3	71577490	71577584	0.04425	6	0.0009121	1	FOXP1,AC097634.4	FOXP1,AC097634.4,FOXP1-IT1,AC097634.3	HAVANA,HAVANA,HAVANA,HAVANA
chr2	10904	10918	0.04279	5	0.02306	1	.	.	.
chr2	20231578	20231682	0.01969	9	0.0007198	1	.	.	.
chr2	79155787	79155804	0.04796	2	0.00103	1	.	REG3A,AC011754.1	HAVANA,HAVANA
chr6	3783111	3783195	0.04188	6	0.0008318	1	.	.	.
chr12	124463503	124463512	0.02675	2	0.08932	1	NCOR2	NCOR2	HAVANA
chr1	220884948	220884998	0.03904	3	0.004204	1	HLX	AL445423.2,HLX-AS1,HLX	HAVANA,HAVANA,HAVANA
chr5	7826963	7826997	0.008666	3	0.01284	1	ADCY2	ADCY2,C5orf49	HAVANA,HAVANA
chr17	61404955	61404985	0.04863	4	0.002142	1	TBX2-AS1,TBX2	AC005746.2,TBX2-AS1,TBX2	HAVANA,HAVANA,HAVANA
chr4	138241631	138241662	0.02154	3	0.0003024	1	SLC7A11	SLC7A11	HAVANA
chr17	15950156	15950207	0.04299	2	0.0008688	1	ADORA2B	ADORA2B	HAVANA
chr5	154480914	154480918	0.02237	4	0.0003198	1	.	HAND1,AC026688.2	HAVANA,HAVANA
chr4	17514962	17514964	0.01603	2	0.08189	1	.	QDPR,CLRN2	HAVANA,HAVANA
chr4	40516646	40516648	0.03525	2	0.0006371	1	RBM47	RBM47	HAVANA
chr17	58528030	58528109	0.04239	6	0.0008485	1	SEPT4-AS1,SEPT4	SEPT4-AS1,SEPT4	HAVANA,HAVANA
chr19	5648071	5648072	0.01969	1	0.0002649	1	SAFB	SAFB	HAVANA
chr22	50548795	50548884	0.01365	14	0.005098	1	KLHDC7B	KLHDC7B,SYCE3	HAVANA,HAVANA
chr2	24047805	24047806	0.01034	1	0.0001009	1	MFSD2B,WDCP	MFSD2B,WDCP,RNU6-370P,FKBP1B	HAVANA,HAVANA,ENSEMBL,HAVANA
chr2	32358628	32358635	0.04965	2	0.01145	1	BIRC6	BIRC6	HAVANA
chr11	65797947	65797985	0.004901	2	0.005562	1	.	OVOL1,AP001266.1	HAVANA,HAVANA
chr22	23451696	23451697	0.007573	1	4.25e-05	1	AP000344.1	AP000344.1	HAVANA
chr3	35744508	35744540	0.02501	4	0.002296	1	ARPP21,MIR128-2	ARPP21,MIR128-2	HAVANA,ENSEMBL
chr8	17576394	17576419	0.03405	3	0.008594	1	.	PDGFRL	HAVANA
chr1	83996652	83996653	0.02544	1	0.0003891	1	TTLL7	TTLL7	HAVANA
chr11	123944443	123944497	0.04847	2	0.001046	1	.	OR4D5,OR6T1	HAVANA,HAVANA
chr1	146676448	146676546	0.04277	3	0.0008609	1	HYDIN2	HYDIN2	HAVANA
chr11	628603	628630	0.03448	8	0.0002906	1	.	CDHR5,SCT	HAVANA,HAVANA
chr4	153541515	153541609	0.03426	5	0.0006097	1	TMEM131L	TMEM131L	HAVANA
chr2	7430909	7430910	0.02886	1	0.2415	1	AC013460.1	AC013460.1	HAVANA
chr10	48451447	48451507	0.0448	4	0.0009288	1	ARHGAP22	ARHGAP22	HAVANA
chr8	42305747	42305758	0.009715	4	9.12e-05	1	IKBKB	IKBKB	HAVANA
chr1	161471027	161471124	0.02485	36	0.002186	1	.	AL592295.3	HAVANA
chr9	136257950	136257951	0.01994	1	0.0007326	1	CCDC187	CCDC187	HAVANA
chr12	48970467	48970580	0.03457	2	0.005205	1	WNT10B	WNT10B,RNU6-940P	HAVANA,ENSEMBL
chr3	73681950	73681987	0.02788	3	0.0004478	1	.	.	.
chr1	201471835	201471843	0.007516	4	6.28e-05	1	.	PHLDA3	HAVANA
chr19	7789563	7789621	0.04228	5	0.0008439	1	CLEC4GP1	CLEC4GP1	HAVANA
chr8	90803577	90803656	0.03953	3	0.000762	1	NECAB1	NECAB1,AC103770.1	HAVANA,HAVANA
chr5	141485267	141485269	0.04796	2	0.006456	1	PCDHGA1,PCDHGA2,PCDHGA3,PCDHGB1,PCDHGA4,PCDHGB2,PCDHGA5,PCDHGB3,PCDHGA6,PCDHGA7,PCDHGB4,PCDHGA8,PCDHGB5,PCDHGA9,PCDHGB6,PCDHGA10,PCDHGB7,PCDHGA11,PCDHGA12,PCDHGC3,PCDHGC4	PCDHGA1,PCDHGA2,PCDHGA3,PCDHGB1,PCDHGA4,PCDHGB2,PCDHGA5,PCDHGB3,PCDHGA6,PCDHGA7,PCDHGB4,PCDHGA8,PCDHGB5,PCDHGA9,PCDHGB6,PCDHGA10,PCDHGB7,PCDHGA11,PCDHGA12,PCDHGC3,PCDHGC4,PCDHGC5	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA
chr10	71465984	71466033	0.03698	4	0.0009676	1	CDH23	CDH23	HAVANA
chr5	139657	139688	0.0239	3	0.002654	1	PLEKHG4B	PLEKHG4B,RF00019	HAVANA,ENSEMBL
chr17	75320948	75320949	0.03734	1	0.008426	1	GRB2	GRB2	HAVANA
chr6	31058156	31058192	0.008076	5	0.0005027	1	HCG22	HCG22	HAVANA
chr5	36692134	36692151	0.01895	4	0.0002493	1	AC008957.1	SLC1A3,AC008957.1	HAVANA,HAVANA
chr13	50917270	50917275	0.03093	4	0.0005244	1	RNASEH2B	RNASEH2B	HAVANA
chr19	940888	940892	0.04006	2	0.2494	1	ARID3A	ARID3A	HAVANA
chr17	79986105	79986191	0.01576	3	0.005989	1	TBC1D16	TBC1D16	HAVANA
chr8	104353448	104353498	0.01299	3	0.0007445	1	DPYS,DCSTAMP	DPYS,DCSTAMP	HAVANA,HAVANA
chr1	2269523	2269525	0.04918	2	0.07757	1	SKI	SKI	HAVANA
chr9	34651037	34651107	0.04194	4	0.0008334	1	AL162231.3,IL11RA	GALT,AL162231.3,IL11RA	HAVANA,HAVANA,HAVANA
chr16	84062735	84062745	0.03549	2	0.0001401	1	MBTPS1	MBTPS1	HAVANA
chr6	146617	146618	0.01935	1	0.05444	1	.	CICP18	HAVANA
chr1	54951089	54951172	0.0433	11	0.006974	1	.	.	.
chr16	57091936	57091937	0.04066	1	0.08803	1	AC009090.2	AC009090.2,CPNE2	HAVANA,HAVANA
chr1	245336307	245336308	0.008678	1	0.001558	1	KIF26B	KIF26B	HAVANA
chr6	49713658	49713665	0.04636	3	0.1029	1	.	CRISP2,AL121974.1	HAVANA,HAVANA
chr16	55760119	55760145	0.03372	2	0.0005948	1	.	CES1P1	HAVANA
chr20	32763366	32763433	0.04732	2	0.00101	1	DNMT3B	DNMT3B	HAVANA
chr19	18446351	18446432	0.03186	20	0.004751	1	ELL	AC010335.1,ELL,AC010335.2,AC010335.3	HAVANA,HAVANA,HAVANA,HAVANA
chr13	114162590	114162635	0.01504	6	0.001359	1	CFAP97D2	CFAP97D2	HAVANA
chr15	101653166	101653255	0.01471	6	0.001033	1	.	TM2D3,RNU6-807P,TARSL2	HAVANA,ENSEMBL,HAVANA
chr11	69086333	69086349	0.01449	2	0.1223	1	TPCN2,AP003071.5	TPCN2,AP003071.5,MIR3164	HAVANA,HAVANA,ENSEMBL
chr3	122565675	122565718	0.03212	3	0.0005532	1	DTX3L	PARP9,DTX3L	HAVANA,HAVANA
