chrom	start	end	min_p	n_probes	z_p	z_sidak_p	genes	genes_flanking	genes_type
chr1	228641720	228642057	0.003116	40	2.646e-05	0.1236	.	RNA5S13,RNA5S14,RNA5S15,RNA5S16,RNA5S17	ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL
chr11	120124157	120124159	0.04385	2	0.01207	1	TRIM29	TRIM29	HAVANA
chr1	12540371	12540476	0.008977	8	3.364e-05	0.4162	.	.	.
chr4	124415210	124415333	0.001143	4	2.023e-06	0.02725	.	.	.
chr2	84435474	84435556	0.005649	5	1.517e-05	0.2672	SUCLG1	SUCLG1	HAVANA
chr9	113398968	113399030	0.02833	3	0.0001768	0.9917	ALAD	ALAD	HAVANA
chr12	124543195	124543204	0.0246	2	3.711e-06	0.4998	NCOR2	NCOR2,AC073592.3,AC073592.9	HAVANA,HAVANA,HAVANA
chr19	3655804	3655890	0.01434	7	6.245e-05	0.7047	PIP5K1C	PIP5K1C	HAVANA
chr7	149284495	149284546	0.001059	4	1.398e-06	0.04502	ZNF783	ZNF783,AC004890.2	HAVANA,HAVANA
chr10	1359623	1359724	0.01289	14	0.0001378	0.899	ADARB2	ADARB2,AL513304.1	HAVANA,HAVANA
chr10	590493	590495	0.04411	2	0.01353	1	DIP2C	DIP2C	HAVANA
chr10	126459349	126459500	0.01219	10	7.242e-05	0.5532	C10orf90,AL589787.1	C10orf90,AL589787.1	HAVANA,HAVANA
chr14	71595029	71595116	0.0118	3	0.001227	1	SIPA1L1	SIPA1L1,AC004974.1	HAVANA,HAVANA
chr17	61404576	61404640	0.04473	9	0.0003722	0.9999	TBX2-AS1,TBX2	AC005746.2,TBX2-AS1,TBX2	HAVANA,HAVANA,HAVANA
chr12	3107093	3107185	0.01934	7	0.0001728	0.9573	TSPAN9	TSPAN9	HAVANA
chr4	182805512	182805676	0.000723	12	1.534e-06	0.01559	.	TENM3	HAVANA
chr14	101555376	101555477	0.01931	15	9.699e-05	0.8007	DIO3OS	DIO3OS,MIR1247	HAVANA,ENSEMBL
chr21	17611051	17611182	3.424e-05	7	2.756e-08	0.0003533	BTG3	BTG3,BTG3-AS1	HAVANA,HAVANA
chr22	36410584	36410593	0.02769	6	0.0006035	1	.	.	.
chr4	76559249	76559342	0.03321	4	0.0002264	0.9832	SHROOM3	SHROOM3	HAVANA
chr6	35931334	35931373	0.008281	8	0.003903	1	.	.	.
chr3	58495422	58495447	0.01222	2	4.953e-05	0.9641	KCTD6	AC116036.2,KCTD6	HAVANA,HAVANA
chr21	41952814	41952896	0.01572	11	0.000159	0.9615	C2CD2	C2CD2	HAVANA
chr12	9065311	9065314	0.02815	2	0.001161	1	A2M-AS1	LINC00612,A2M-AS1,A2M	HAVANA,HAVANA,HAVANA
chr17	304708	304713	0.03703	4	0.005003	1	RPH3AL	RPH3AL	HAVANA
chr1	2459766	2459880	0.02451	22	0.000151	0.892	PLCH2	PLCH2	HAVANA
chr11	12892059	12892128	0.004354	5	1.036e-05	0.2229	TEAD1	TEAD1	HAVANA
chr15	69059170	69059205	0.03822	3	0.0002846	1	NOX5	NOX5	HAVANA
chr15	28789761	28789771	0.0238	2	0.000133	1	AC055876.1,PDCD6IPP2	AC055876.1,AC055876.3,PDCD6IPP2	HAVANA,HAVANA,HAVANA
chr2	216012553	216012555	0.02534	2	0.0001478	1	MREG,PECR	MREG,PECR	HAVANA,HAVANA
chr9	134052673	134052674	0.02832	1	8.905e-06	1	BRD3	BRD3,AL445931.1	HAVANA,HAVANA
chr14	71752305	71752623	9.62e-08	32	2.901e-10	1.532e-06	.	.	.
chr1	148263030	148263031	0.01838	1	0.0005143	1	.	RNU1-120P	ENSEMBL
chr17	66455279	66455348	0.0165	5	0.0004372	1	PRKCA	PRKCA	HAVANA
chr14	54713229	54713244	0.02778	4	0.0001711	1	SAMD4A	SAMD4A	HAVANA
chr19	3603396	3603513	0.009792	9	3.97e-05	0.4344	TBXA2R	TBXA2R,CACTIN-AS1	HAVANA,HAVANA
chr11	6441161	6441224	0.000901	4	1.127e-06	0.0296	HPX	HPX	HAVANA
chr15	29410461	29410544	0.007605	13	2.371e-05	0.3811	FAM189A1	FAM189A1	HAVANA
chr7	545474	545526	0.01384	4	0.01311	1	.	PRKAR1B	HAVANA
chr8	144830196	144830251	0.03098	10	0.0002703	0.9997	ZNF7	ZNF7	HAVANA
chr19	751124	751268	0.006941	16	3.18e-05	0.3099	MISP	PALM,MISP	HAVANA,HAVANA
chr2	239311335	239311475	0.0003465	20	6.928e-07	0.008278	HDAC4	HDAC4	HAVANA
chr11	69089349	69089485	0.02029	10	0.0006252	0.9996	TPCN2,AP003071.5	TPCN2,AP003071.5	HAVANA,HAVANA
chr5	178781477	178781553	0.03104	6	0.0005876	1	AACSP1	AACSP1	HAVANA
chr2	240836764	240836848	0.02029	8	0.0001054	0.8784	.	.	.
chr7	148707886	148707977	0.02994	5	0.0001928	0.9716	CUL1	CUL1	HAVANA
chr15	85497297	85497345	0.0368	2	0.0002664	0.9999	AKAP13	AKAP13	HAVANA
chr4	153223648	153223654	0.02121	2	0.0007591	1	TRIM2	TRIM2	HAVANA
chr7	4533905	4534087	0.0008805	11	2.574e-06	0.02348	.	.	.
chr21	43757661	43757847	0.000166	20	3.109e-07	0.002803	PDXK	PDXK	HAVANA
chr8	144413718	144413870	0.001699	12	6.143e-06	0.06563	SLC39A4	CPSF1,AC233992.3,SLC39A4	HAVANA,HAVANA,HAVANA
chr16	3950724	3950726	0.0481	2	0.09483	1	.	AC005736.1,ADCY9	HAVANA,HAVANA
chr17	82908196	82908365	7.129e-05	11	9.8e-08	0.0009736	TBCD	TBCD	HAVANA
chr17	48552352	48552430	0.009682	6	0.1038	1	HOXB3,HOXB-AS3	HOXB-AS1,HOXB3,HOXB-AS3,HOXB-AS2	HAVANA,HAVANA,HAVANA,HAVANA
chr6	143253987	143254078	0.04308	4	0.0003491	0.9984	AIG1	AIG1	HAVANA
chr20	52493429	52493519	0.009828	9	3.539e-05	0.4834	LINC01524,AL049765.1	LINC01524,AL049765.1	HAVANA,HAVANA
chr3	125073547	125073577	0.04202	6	0.0003346	1	.	.	.
chr7	134565389	134565490	0.01651	10	0.0001147	0.8516	AKR1B15	AKR1B15	HAVANA
chr10	1478697	1478711	0.04626	6	0.00314	1	ADARB2	ADARB2	HAVANA
chr13	72317830	72317832	0.02402	2	0.0139	1	.	.	.
chr12	116983366	116983421	0.0181	3	8.821e-05	0.9324	FBXW8,AC127164.1	FBXW8,AC127164.1	HAVANA,HAVANA
chr13	113066327	113066424	0.02141	4	0.000331	0.9968	MCF2L	MCF2L	HAVANA
chr1	1461972	1462048	0.01991	8	0.0002483	0.9959	ATAD3C	ATAD3C	HAVANA
chr10	475763	475892	0.02313	3	0.0007796	1	DIP2C	DIP2C	HAVANA
chr4	77052660	77052661	0.04345	1	0.000354	1	CCNI	CCNI	HAVANA
chr10	77939805	77939856	0.023	6	0.0001261	0.9843	.	.	.
chr6	168384845	168385016	0.004552	18	0.0001102	0.6614	.	.	.
chr6	31720423	31720453	0.04721	3	0.001411	1	MPIG6B,LY6G6C	LY6G6F-LY6G6D,LY6G6D,MPIG6B,LY6G6C	HAVANA,HAVANA,HAVANA,HAVANA
chr4	46909357	46909359	0.04515	2	0.01425	1	.	COX7B2	HAVANA
chr1	235104562	235104592	0.03481	4	0.0002444	1	AL732292.2	AL732292.2,TOMM20	HAVANA,HAVANA
chr17	2282721	2282803	0.008157	4	2.649e-05	0.4188	SMG6	SMG6	HAVANA
chr13	45852074	45852144	0.02189	10	0.0001177	0.9406	.	SIAH3	HAVANA
chr3	12938342	12938418	0.0001669	4	1.117e-07	0.002466	IQSEC1	IQSEC1	HAVANA
chr1	59968994	59969100	0.0002432	7	5.071e-07	0.008004	.	.	.
chr16	86198297	86198698	0.0006927	21	1.898e-06	0.00792	AC135012.3,LINC01082	AC135012.3,LINC01082	HAVANA,HAVANA
chr5	62718977	62719074	0.04747	6	0.0004087	0.9992	.	.	.
chr4	83013717	83013718	0.04681	1	0.01947	1	.	LIN54	HAVANA
chr1	62286244	62286326	0.008152	10	2.641e-05	0.4178	KANK4	KANK4	HAVANA
chr10	114179958	114180002	0.005401	6	3.248e-05	0.7106	TDRD1	TDRD1	HAVANA
chr1	161471040	161471124	0.03663	31	0.004171	1	.	AL592295.3	HAVANA
chr5	6766479	6766561	0.005729	4	1.559e-05	0.2734	LINC02236	LINC02236	HAVANA
chr1	41479042	41479200	0.00947	11	7.963e-05	0.5711	EDN2	EDN2	HAVANA
chr5	125052764	125052768	0.006438	2	0.06237	1	LINC02240	LINC02240	HAVANA
chr19	5831627	5831783	0.01945	17	0.0003168	0.967	FUT6	NRTN,FUT6	HAVANA,HAVANA
chr5	17306227	17306284	0.02532	3	0.0001474	0.987	.	AC026785.1	HAVANA
chr7	5491315	5491454	0.001618	20	3.519e-06	0.04163	FBXL18	FBXL18,MIR589	HAVANA,ENSEMBL
chr5	179256834	179256974	0.0003921	13	1.989e-06	0.02358	ADAMTS2	ADAMTS2	HAVANA
chr11	134046805	134047266	0.004431	11	6.41e-06	0.02309	AP000911.1	AP000911.1	HAVANA
chr13	110512540	110512541	0.03794	1	0.09435	1	COL4A2	COL4A2,COL4A2-AS1	HAVANA,HAVANA
chr8	142788020	142788059	0.03704	3	0.1342	1	AC083841.2	LY6D,AC083841.2	HAVANA,HAVANA
chr4	15374546	15374574	0.03433	7	0.02623	1	AC098829.1,C1QTNF7,AC099550.1	AC098829.1,C1QTNF7,AC099550.1	HAVANA,HAVANA,HAVANA
chr12	114404075	114404179	0.0172	6	4.882e-05	0.5455	TBX5	TBX5,TBX5-AS1	HAVANA,HAVANA
chr2	438321	438325	0.008309	2	0.0006714	1	.	.	.
chr16	2163660	2163823	0.001141	18	3.976e-06	0.04014	TRAF7	TRAF7	HAVANA
chr11	64710714	64710738	0.008446	4	2.795e-05	0.8586	NRXN2	NRXN2	HAVANA
chr1	228612665	228612874	0.0002354	54	8.108e-07	0.006496	.	RNA5S1,RNA5S2,RNA5S3,RNA5S4	ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL
chr17	35241506	35241581	0.004417	7	2.2e-05	0.389	AC022916.1	AC022916.1,SLFN5	HAVANA,HAVANA
chr1	236523452	236523550	0.01783	16	0.0001971	0.9659	LGALS8,LGALS8-AS1	LGALS8,LGALS8-AS1	HAVANA,HAVANA
chr2	172089197	172089198	0.04921	1	0.05059	1	DLX1	DLX1	HAVANA
chr6	30202550	30202565	0.03356	4	0.0002311	1	TRIM26	TRIM26	HAVANA
chr11	123122479	123122568	0.02976	8	0.0002862	0.9955	CLMP	CLMP	HAVANA
chr15	90885112	90885228	0.0005392	5	1.279e-06	0.01835	FES	FURIN,FES	HAVANA,HAVANA
chr2	85524926	85524927	0.02308	1	0.007685	1	.	.	.
chr5	67059139	67059240	0.01915	8	9.582e-05	0.7968	MAST4	MAST4	HAVANA
chr2	172429365	172429378	0.02016	2	0.0001042	1	ITGA6	ITGA6,AC078883.2	HAVANA,HAVANA
chr9	136117408	136117431	0.02283	4	0.0001245	0.9999	TMEM250	TMEM250	HAVANA
chr15	67830237	67830323	0.02504	2	0.002464	1	SKOR1	SKOR1,AC009292.2,AC009292.1	HAVANA,HAVANA,HAVANA
chr16	65783200	65783201	0.03949	1	0.07704	1	.	.	.
chr17	7753196	7753229	0.0303	2	0.00865	1	DNAH2	DNAH2,RPL29P2	HAVANA,HAVANA
chr15	24427384	24427465	0.02617	5	0.00163	1	PWRN1	PWRN1	HAVANA
chr11	65592755	65592857	0.002411	8	9.175e-06	0.1402	KCNK7	EHBP1L1,KCNK7,MAP3K11	HAVANA,HAVANA,HAVANA
chr4	7547381	7547422	0.01889	6	9.38e-05	0.9786	SORCS2	SORCS2	HAVANA
chr15	101149942	101150045	0.01992	20	0.0003271	0.9952	.	.	.
chr7	69394770	69394797	0.009589	2	0.0002972	1	AC092100.1	AC092100.1	HAVANA
chr14	73790404	73790473	0.0002222	7	1.618e-07	0.003932	AC005520.2	ELMSAN1,AC005520.2	HAVANA,HAVANA
chr5	131637951	131638023	0.01893	3	9.42e-05	0.889	AC008695.1	RAPGEF6,AC008695.1,FNIP1	HAVANA,HAVANA,HAVANA
chr2	10008638	10008716	0.01933	16	9.728e-05	0.8769	.	AC010969.1	HAVANA
chr19	18650548	18650684	0.003113	19	2.473e-05	0.2632	KLHL26	KLHL26	HAVANA
chr11	60756769	60756771	0.02995	2	0.0008976	1	.	AP004243.1	HAVANA
chr1	245336307	245336308	0.03413	1	0.001378	1	KIF26B	KIF26B	HAVANA
chr9	136512004	136512005	0.02259	1	0.00697	1	NOTCH1	NOTCH1	HAVANA
chr16	17633376	17633378	0.03397	2	0.000253	1	.	.	.
chr12	3172390	3172581	1.855e-06	23	1.277e-09	1.123e-05	TSPAN9,AC005912.2	TSPAN9,AC005912.2	HAVANA,HAVANA
chr3	190388198	190388199	0.03204	1	0.02111	1	CLDN16	CLDN16	HAVANA
chr11	128766791	128766797	0.01143	4	4.412e-05	1	FLI1	FLI1	HAVANA
chr1	222224385	222224419	0.04403	8	0.0003614	1	AL356108.1	AL356108.1	HAVANA
chr8	128048802	128048809	0.00248	2	4.648e-06	0.6722	PVT1	PVT1,MIR1207	HAVANA,ENSEMBL
chr2	41896585	41896643	0.01306	4	5.531e-05	0.7985	.	LINC01913	HAVANA
chr1	23194780	23194926	0.00556	13	2.238e-05	0.227	.	HTR1D	HAVANA
chr1	54392386	54392388	0.008915	2	3.033e-05	1	SSBP3	SSBP3	HAVANA
chr8	138260381	138260432	0.007461	4	2.287e-05	0.5291	FAM135B	FAM135B	HAVANA
chr16	88195113	88195225	0.01025	9	4.255e-05	0.4718	LINC02182	LINC02182,AC134312.6	HAVANA,HAVANA
chr7	73809657	73809684	0.03104	3	9.433e-05	0.9972	CLDN4	CLDN4	HAVANA
chr17	50195555	50195642	0.04334	3	0.0003526	0.9989	COL1A1	COL1A1,AC015909.1	HAVANA,HAVANA
chr11	3513243	3513480	3.961e-05	20	7.237e-08	0.0005128	AC127526.1,AC127526.2,AC127526.4	AC127526.1,AC127526.2,AC127526.4	HAVANA,HAVANA,HAVANA
chr1	2476280	2476281	0.04859	1	0.03987	1	PLCH2	PLCH2	HAVANA
chr10	8083680	8083809	2.165e-05	12	7.795e-09	0.0001015	.	.	.
chr15	74174623	74174708	0.02972	8	0.0001907	0.9769	AC010931.3,ISLR	AC010931.3,ISLR,STRA6	HAVANA,HAVANA,HAVANA
chr3	129607787	129607949	0.001503	14	3.36e-05	0.2942	.	PLXND1	HAVANA
chr11	61603399	61603460	0.001061	13	1.412e-06	0.03814	AP002754.1	AP002754.1	HAVANA
chr7	148434293	148434294	0.04667	1	0.1086	1	.	RN7SL72P	ENSEMBL
chr19	53537511	53537649	0.01253	8	0.0007316	0.9999	ZNF331	ZNF331	HAVANA
chr2	48483573	48483575	0.0392	2	0.0002968	1	PPP1R21	PPP1R21	HAVANA
chr8	377702	377788	0.001162	6	5.031e-06	0.09358	FAM87A	FAM87A	HAVANA
chr14	24982440	24982505	0.04114	8	0.000322	0.9998	STXBP6	STXBP6	HAVANA
chr7	98306281	98306502	0.0008059	24	8.756e-07	0.006633	BRI3,BAIAP2L1	BRI3,BAIAP2L1	HAVANA,HAVANA
chr7	159066439	159066469	0.02957	3	0.004323	1	VIPR2	VIPR2	HAVANA
chr11	74018809	74018817	0.04576	2	0.0003863	1	C2CD3	C2CD3	HAVANA
chr6	167175745	167175914	0.0004898	10	1.328e-06	0.01311	TCP10L2	TCP10L2	HAVANA
chr2	148882115	148882347	0.0002833	15	1.012e-07	0.0007324	AC105402.3,KIF5C	AC105402.3,KIF5C	HAVANA,HAVANA
chr2	20675239	20675358	0.003598	5	1.065e-05	0.1396	GDF7	GDF7,AC012065.4	HAVANA,HAVANA
chr2	172091810	172091876	0.01005	3	3.655e-05	0.6055	.	DLX1	HAVANA
chr3	185717672	185717754	0.00947	6	3.37e-05	0.4986	IGF2BP2,IGF2BP2-AS1	IGF2BP2,IGF2BP2-AS1	HAVANA,HAVANA
chr6	138424383	138424548	0.009836	26	9.736e-05	0.6289	NHSL1	HEBP2,NHSL1	HAVANA,HAVANA
chr3	146153606	146153658	0.008945	3	3.054e-05	0.6271	PLOD2	PLOD2	HAVANA
chr3	156676935	156677000	0.0335	4	0.0002301	0.9974	TIPARP	TIPARP-AS1,TIPARP	HAVANA,HAVANA
chr10	126091318	126091379	0.03899	5	0.0002938	0.9997	ADAM12	ADAM12	HAVANA
chr17	42405419	42405464	0.03016	5	0.001268	1	CAVIN1	CAVIN1	HAVANA
chr1	13517314	13517315	0.02344	1	7.105e-05	1	.	LRRC38,AL354712.1	HAVANA,HAVANA
chr11	698706	698815	0.006554	4	2.327e-05	0.3014	DEAF1,EPS8L2,TMEM80	DEAF1,EPS8L2,TMEM80	HAVANA,HAVANA,HAVANA
chr5	9927581	9927644	0.01306	4	5.526e-05	0.7708	.	.	.
chr10	17504947	17504953	0.03022	4	0.0001961	1	.	.	.
chr7	105624096	105624190	0.03153	15	0.0002099	0.9765	ATXN7L1	ATXN7L1	HAVANA
chr2	190980272	190980302	0.03992	6	0.001012	1	STAT1	STAT1	HAVANA
chr16	86151438	86151734	1.299e-05	28	1.478e-08	8.387e-05	.	.	.
chr5	76820043	76820239	0.01674	16	0.001434	1	F2RL1	F2RL1	HAVANA
chr15	78264093	78264162	0.04046	7	0.00545	1	AC090607.3,DNAJA4	AC090607.3,DNAJA4	HAVANA,HAVANA
chr15	90814206	90814330	0.001635	9	3.039e-06	0.04033	BLM,AC124248.2	BLM,AC124248.2	HAVANA,HAVANA
chr10	1037267	1037321	0.005203	4	0.001071	1	IDI2-AS1	IDI2-AS1,IDI1	HAVANA,HAVANA
chr16	87851641	87851813	0.00454	24	6.64e-05	0.4772	SLC7A5	SLC7A5	HAVANA
chr1	61081459	61081495	0.03138	6	0.0002088	0.9999	NFIA	NFIA	HAVANA
chr14	24171985	24171986	0.04959	1	0.01012	1	REC8	REC8	HAVANA
chr17	80187379	80187450	0.01639	7	0.0006469	1	CARD14	CARD14	HAVANA
chr17	80826881	80827055	8.794e-05	21	6.487e-07	0.006243	RPTOR,AC016245.2	RPTOR,AC016245.2	HAVANA,HAVANA
chr13	113647658	113647771	0.02265	11	0.0003093	0.9899	.	ATP4B	HAVANA
chr15	37879877	37879946	0.01835	6	8.998e-05	0.8882	.	.	.
chr11	1207670	1207795	0.001933	20	9.718e-06	0.1224	.	.	.
chr10	75397684	75397787	0.008429	18	3.898e-05	0.4704	AC010997.3	AC010997.3,ZNF503,ZNF503-AS2	HAVANA,HAVANA,HAVANA
chr17	40552148	40552290	0.004678	19	1.296e-05	0.1422	.	CCR7	HAVANA
chr10	33337581	33337647	0.03083	4	0.0002021	0.9942	.	NRP1,AL353600.1	HAVANA,HAVANA
chr15	79315419	79315456	0.001156	4	1.609e-06	0.07045	TMED3	TMED3	HAVANA
chr7	157668586	157668687	0.008871	14	8.068e-05	0.7386	PTPRN2	PTPRN2	HAVANA
chr16	2324569	2324594	0.02353	2	0.05461	1	ABCA3	ABCA3	HAVANA
chr12	132837740	132837937	3.583e-05	24	4.909e-08	0.0004185	CHFR	CHFR,RNU6-327P	HAVANA,ENSEMBL
chr2	128494349	128494460	0.007825	9	6.999e-05	0.6532	.	.	.
chr1	211325621	211325622	0.04208	1	0.0004674	1	.	TRAF5	HAVANA
chr1	11701744	11701746	0.01745	2	0.05618	1	DRAXIN	DRAXIN	HAVANA
chr16	85360486	85360629	0.001779	10	4.813e-05	0.4319	GSE1	GSE1	HAVANA
chr17	81642246	81642379	0.005388	10	3.362e-05	0.346	NPLOC4,TSPAN10	NPLOC4,TSPAN10	HAVANA,HAVANA
chr2	61180055	61180142	0.03564	4	0.0002543	0.9926	AHSA2P	AHSA2P	HAVANA
chr10	132911319	132911379	0.02116	10	0.0001939	0.9956	CFAP46	CFAP46	HAVANA
chr6	167379253	167379345	0.03039	7	0.0001979	0.973	TCP10	TCP10	HAVANA
chr22	17084259	17084260	0.04515	1	0.006399	1	.	AC006946.3,IL17RA	HAVANA,HAVANA
chr6	32167373	32167466	0.00291	14	0.000248	0.9887	PPT2-EGFL8,EGFL8	PPT2,PPT2-EGFL8,EGFL8,AGPAT1,MIR6721	HAVANA,HAVANA,HAVANA,HAVANA,ENSEMBL
chr22	36253089	36253145	0.02923	6	0.0001855	0.9962	APOL1	APOL1	HAVANA
chr4	7250842	7250927	0.01642	10	0.0001745	0.9682	SORCS2	SORCS2	HAVANA
chr21	46435980	46436113	0.007044	26	0.0002109	0.9303	PCNT	PCNT	HAVANA
chr1	243488554	243488694	0.0005108	15	6.425e-07	0.007679	SDCCAG8,AKT3	SDCCAG8,AKT3	HAVANA,HAVANA
chr8	143355701	143355800	0.0008672	8	1.065e-06	0.01791	TOP1MT	TOP1MT	HAVANA
chr1	22870645	22870760	0.007605	5	5.533e-05	0.5543	EPHB2	EPHB2	HAVANA
chr19	3503150	3503231	0.02386	3	0.0003021	0.9981	.	DOHH,FZR1	ENSEMBL,HAVANA
chr1	148890155	148890229	0.01253	3	5.146e-05	0.689	PDE4DIP	PDE4DIP	HAVANA
chr10	19966933	19967031	0.04961	7	0.0004367	0.9994	PLXDC2	PLXDC2	HAVANA
chr10	47322384	47322631	0.003724	34	1.235e-05	0.08055	GDF2	GDF2	HAVANA
chr10	26622217	26622258	0.004107	4	3.114e-05	0.7208	AL160287.1	AL160287.1	HAVANA
chr1	101653592	101653594	0.0433	2	0.0009657	1	LINC01709	LINC01709	HAVANA
chr2	237739317	237739318	0.02254	1	0.004848	1	LRRFIP1	LRRFIP1	HAVANA
chr17	61405521	61405664	0.002363	19	8.323e-06	0.09314	TBX2-AS1,TBX2	TBX2-AS1,TBX2	HAVANA,HAVANA
chr5	157268316	157268402	0.01722	3	0.0002234	0.9873	CYFIP2	AC009185.1,CYFIP2	HAVANA,HAVANA
chr1	30769204	30769328	0.002439	9	1.046e-05	0.1321	.	.	.
chr11	65797947	65797985	0.01135	2	0.002998	1	.	OVOL1,AP001266.1	HAVANA,HAVANA
chr11	69001400	69001479	0.03255	8	0.00022	0.9907	AP003071.4	AP003071.4,AP003071.3,MRGPRF	HAVANA,HAVANA,HAVANA
chr13	96994876	96994877	0.01632	1	0.01175	1	.	OXGR1	HAVANA
chr3	196216809	196216810	0.04196	1	0.04943	1	SLC51A,PCYT1A	SLC51A,PCYT1A	HAVANA,HAVANA
chr12	24902054	24902686	0.0002211	37	5.446e-08	0.0001447	BCAT1,AC026310.3	BCAT1,AC026310.3	HAVANA,HAVANA
chr22	41367008	41367009	0.03321	1	1.951e-05	1	.	TEF	HAVANA
chr7	106421269	106421357	0.00467	4	1.147e-05	0.1967	AC004917.1	AC004917.1,AC005050.3	HAVANA,HAVANA
chr2	241047682	241047684	0.04229	2	0.0003382	1	SNED1,AC005237.1	SNED1,AC005237.1	HAVANA,HAVANA
chr7	117320626	117320755	3.774e-05	15	3.378e-07	0.00439	WNT2,AC002465.1	WNT2,AC002465.1	HAVANA,HAVANA
chr11	325891	326051	0.02208	25	0.0003842	0.9823	IFITM3,AC136475.7	AC136475.1,IFITM3,AC136475.4,AC136475.8,AC136475.7,AC136475.5	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA
chr1	65066181	65066215	0.0167	3	7.894e-05	0.9798	.	AL357078.1	HAVANA
chr12	8953980	8953992	0.0001188	4	7.187e-08	0.01001	KLRG1	M6PR,KLRG1	HAVANA,HAVANA
chr15	30074132	30074162	0.04578	3	0.0003864	1	.	AC111152.1	HAVANA
chr13	19818291	19818300	0.03718	4	0.01613	1	ST6GALNAC4P1	ST6GALNAC4P1	HAVANA
chr14	95774937	95774961	0.007458	2	8.641e-05	0.9976	.	.	.
chr4	171629900	171629943	0.01172	7	7.137e-05	0.9385	LINC02174	LINC02174	HAVANA
chr10	45377749	45377762	0.002183	2	3.865e-06	0.3931	ALOX5	ALOX5	HAVANA
chr1	228643204	228643305	0.007062	12	2.123e-05	0.2974	.	RNA5S14,RNA5S15,RNA5S16,RNA5S17,RNA5SP18	ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL
chr1	3369739	3369760	0.02923	4	0.0001855	1	PRDM16,AL354743.1	PRDM16,AL354743.1	HAVANA,HAVANA
chr8	141150102	141150201	0.04415	7	0.0003637	0.9979	DENND3	DENND3	HAVANA
chr10	120461211	120461289	0.03785	5	0.0002804	0.9976	PLPP4	PLPP4	HAVANA
chr14	91303737	91303824	0.02344	18	0.0002737	0.9949	CCDC88C	CCDC88C	HAVANA
chr1	160610500	160610530	0.007908	6	2.509e-05	0.7547	SLAMF1	SLAMF1	HAVANA
chr5	173968343	173968440	0.003596	5	7.67e-06	0.1244	.	.	.
chr17	83091616	83091793	1.359e-05	22	2.718e-07	0.002576	METRNL	METRNL	HAVANA
chr1	1728257	1728369	2.909e-06	14	4.234e-10	6.35e-06	AL031282.2,AL031282.1,SLC35E2A	CDK11A,AL031282.2,AL031282.1,SLC35E2A	HAVANA,HAVANA,HAVANA,HAVANA
chr12	1500275	1500385	0.03417	8	0.001086	1	.	ERC1,LINC00942	HAVANA,HAVANA
chr9	134732988	134732993	0.03697	2	0.09447	1	COL5A1	COL5A1	HAVANA
chr6	170179143	170179148	0.03705	2	0.14	1	AL596442.2	AL596442.2	HAVANA
chr10	104314615	104314701	0.0405	8	0.001422	1	ITPRIP	ITPRIP,AL162742.1,AL162742.2	HAVANA,HAVANA,HAVANA
chr7	39016767	39016778	0.04243	3	0.05623	1	POU6F2	POU6F2,POU6F2-AS2	HAVANA,HAVANA
chr9	33140262	33140273	4.012e-05	4	1.535e-08	0.002342	B4GALT1	B4GALT1	HAVANA
chr19	43593258	43593354	0.02787	8	0.0001723	0.951	IRGQ	L34079.1,IRGQ,ZNF576,SRRM5	HAVANA,HAVANA,HAVANA,HAVANA
chr7	2613968	2614390	0.01146	14	4.993e-05	0.1803	IQCE	IQCE	HAVANA
chr4	183985988	183985989	0.03854	1	0.02122	1	STOX2	STOX2,AC074194.1	HAVANA,HAVANA
chr2	17815828	17815873	0.00162	6	5.34e-05	0.8638	.	MSGN1	HAVANA
chr10	28897825	28897928	0.005988	7	0.0001939	0.9577	LINC01517	LINC01517,RPL21P93	HAVANA,HAVANA
chr9	132008395	132008485	0.04403	6	0.000361	0.9988	MED27	MED27	HAVANA
chr13	112606828	112606861	0.01639	8	7.665e-05	0.9798	.	AL139384.2	HAVANA
chr11	68372451	68372472	0.03582	9	0.004669	1	LRP5	LRP5	HAVANA
chr11	18266249	18266273	0.04831	4	0.0004186	1	SAA1	ST13P5,SAA1,RNA5SP334	HAVANA,HAVANA,ENSEMBL
chr8	73346386	73346450	0.01095	3	4.161e-05	0.6645	RDH10-AS1,AC111149.1	RDH10-AS1,AC111149.1	HAVANA,HAVANA
chr11	353655	353656	0.007801	1	0.005861	1	.	.	.
chr14	69055462	69055571	0.007623	13	3.258e-05	0.3948	DCAF5	DCAF5	HAVANA
chr5	181273470	181273471	0.04979	1	0.001379	1	.	AC008443.1,TRIM52-AS1,AC008443.8	HAVANA,HAVANA,HAVANA
chr11	46335970	46336053	0.004772	3	1.188e-05	0.2136	DGKZ	DGKZ	HAVANA
chr7	2116286	2116296	0.03893	4	0.1757	1	MAD1L1,AC069288.1	MAD1L1,AC069288.1	HAVANA,HAVANA
chr1	85298325	85298458	0.0006181	4	1.118e-06	0.01402	AL078459.1	AL078459.1	HAVANA
chr10	122845875	122845876	0.01467	1	0.01635	1	CUZD1,AC073585.2	CUZD1,AC073585.2,FAM24B	HAVANA,HAVANA,HAVANA
chr2	20917208	20917307	0.0003568	5	7.752e-07	0.01307	.	.	.
