methyl	methyl.p	arm2.p	arm3.p	BMI.p	age.p	expose.p	PC1.p	methyl.beta	arm2.beta	arm3.beta	BMI.beta	age.beta	expose.beta	PC1.beta	NAs	zeros	non.zeros	ones	non.ones	outliers	diff.miss	ME	Chr	pos	genes	genes_flanking	genes_type	total.NAs	methyl.fdr
chr11.130413493	0.000424913639694865	0.297872967900361	0.207338982523884	0.699952432383012	0.31556860947148	0.019646058892379	0.0482517233714353	1.99375078765216	-0.221677152799136	-0.282687637256298	0.00864846426199239	0.0189732434425786	-0.450932376555192	2.30663744475689	13	0	70	0	70	0	0.21501170673221	.	chr11	130413493	ADAMTS8	ADAMTS8	HAVANA	13	0.999977865727334
chr11.70820613	0.000122486518952654	0.389388329018	0.835592221680329	0.497890017697444	0.0661842491627673	0.00835542431095237	0.0858720273614162	5.10044656696405	-0.192636979419599	-0.047940074855542	0.0158116266448781	0.033912799680782	-0.531906263552613	2.2411185333762	16	0	67	30	37	0	0.393824265792791	.	chr11	70820613	SHANK2	SHANK2	HAVANA	16	0.999977865727334
chr11.67612484	0.000129100427773743	0.276725383014502	0.895289154333235	0.246798591028038	0.109224410429284	0.001430408535622	0.000125942829915589	7.48451429080651	-0.238155313130879	0.0281552727874135	0.0272747159345435	0.0311215706616786	-0.606864694593256	3.86306643720331	5	0	78	27	51	0	0.362395243214288	.	chr11	67612484	NDUFV1	NDUFV1,DOC2GP	HAVANA,HAVANA	5	0.999977865727334
chr11.800635	0.000204172460875667	0.260714947966942	0.223539385894926	0.378569572907424	0.285983832884615	0.0309133030357251	0.00071067227053233	-8.16489761844414	-0.240364806577875	-0.270432901713325	-0.0198862011744673	0.0196934671641361	-0.410765775165016	3.40689532817124	8	0	75	35	40	0	0.205256754270604	.	chr11	800635	PIDD1	SLC25A22,PANO1,PIDD1	HAVANA,HAVANA,HAVANA	8	0.999977865727334
chr11.36289785	0.000594774616478405	0.694440181151729	0.806534495840687	0.723681163687649	0.0564497068893484	0.00927418802948222	0.000150856713615528	-8.14331053162491	-0.086765548193933	-0.0541917483851898	-0.00812054379782911	0.0362853168715508	-0.521007919192371	3.88318870482754	1	30	50	0	80	2	0.999999999999993	.	chr11	36289785	.	COMMD9	HAVANA	3	0.999977865727334
chr11.117518541	0.000571720651344979	0.392910363617965	0.5692469974561	0.850603584408174	0.136556051184539	0.00750036173457123	2.71686548003017e-05	7.23246560067152	-0.182110493229119	-0.123181166709864	-0.00424264441136282	0.0277032149692374	-0.509863312230989	4.29586183397314	0	0	81	14	67	2	0.999999999999975	.	chr11	117518541	DSCAML1	DSCAML1	HAVANA	2	0.999977865727334
chr11.122203417	0.000282341780034699	0.740160955983653	0.351151027388592	0.408154005468974	0.0193006999492017	0.0010322448184943	0.000616215112098552	-3.12441006410314	-0.0753400423469787	0.217650244604072	-0.0198194485947787	0.0463202567941001	-0.67806120050824	3.94033457424204	8	5	70	0	75	0	0.721713320782256	.	chr11	122203417	MIR100HG	MIR100HG	HAVANA	8	0.999977865727334
chr11.44304270	0.000588505056777145	0.668389786847503	0.952263538805686	0.538420798300929	0.0803567604528066	0.000424587527885305	0.000222262223056218	2.2265841007956	-0.0940571197935139	0.0133152751581272	-0.0141649620625677	0.033448736848495	-0.708440303897042	3.86523086807698	0	7	75	0	82	1	0.65060240963856	.	chr11	44304270	ALX4	ALX4	HAVANA	1	0.999977865727334
chr11.68410229	0.000109584027404778	0.412974668241842	0.952840333655353	0.606628596230606	0.117054910336261	0.0799474393877382	0.0180962286345894	4.38229596221558	-0.192281148474563	-0.0136184038353338	-0.0119647350894228	0.0315757264875688	-0.363578676871288	2.68238739511776	12	0	71	12	59	0	0.924467857535698	.	chr11	68410229	LRP5	LRP5	HAVANA	12	0.999977865727334
chr11.30583865	0.000577441143048326	0.998862933073153	0.684248574295475	0.947798364103909	0.348798739716614	0.000290819380065533	0.000414924954553348	4.14708318424496	0.000326778443800355	0.0925801068525343	0.00154801974877562	0.0187038918620661	-0.751025900134408	3.64284856019131	1	3	77	0	80	2	0.769908903908311	.	chr11	30583865	MPPED2	MPPED2,MPPED2-AS1	HAVANA,HAVANA	3	0.999977865727334
chr11.32430879	0.000186234111660255	0.9764614718849	0.657604163656884	0.963484539055083	0.242477100611744	0.000712069850417232	0.000282743316769055	-5.39664282962141	-0.00676236577893947	-0.102311581294098	0.00106071121824054	0.0224425720232751	-0.683115739341008	3.66136079379487	1	22	53	0	75	7	0.0799677480171396	.	chr11	32430879	WT1	WT1,WT1-AS,RF02203	HAVANA,HAVANA,ENSEMBL	8	0.999977865727334
chr11.75539689	0.000598385020366096	0.370255264542361	0.686199922269643	0.293972351285081	0.132634608466689	0.000307283855891118	0.000112394445091598	2.87632397294099	-0.20356533261616	0.0930925344303335	-0.0248783920418923	0.0294661949593489	-0.75251886997142	4.14868971358955	3	0	79	0	79	1	1	.	chr11	75539689	.	.	.	4	0.999977865727334
chr11.131465276	5.18520223247713e-05	0.482749982546209	0.435215822845788	0.748985472640976	0.177991979409021	0.000117197120652543	0.000146854737623874	-3.17340444336545	0.16114358584991	0.175147359445247	-0.00709766524809868	0.0248288745632363	-0.755957101308517	3.76608860843183	1	0	81	1	80	1	0.999999999999975	.	chr11	131465276	NTM	NTM	HAVANA	2	0.999977865727334
chr11.68041804	0.000509975380277261	0.214108285283615	0.959520450761188	0.778959145324576	0.153011513199839	0.0330922651396887	1.11151842302903e-05	4.55727835424674	-0.272300210586976	-0.0111192819109994	0.00662043314237984	0.027191072401475	-0.416998641145862	4.79541484371498	0	0	83	6	77	0	1	.	chr11	68041804	TCIRG1	TCIRG1,MIR6753	HAVANA,ENSEMBL	0	0.999977865727334
chr11.55342409	0.000339269526950134	0.431930192082822	0.734134768825561	0.39126863835328	0.0276430434538372	0.000891842209243668	0.000180514734812661	-7.03643513041963	-0.170989658278082	-0.0761353933776473	-0.0197916046738743	0.042308859240974	-0.660863588012801	3.83543105532008	0	13	68	0	81	2	0.206288568909783	.	chr11	55342409	.	OR4A16	HAVANA	2	0.999977865727334
chr11.64710715	0.000209714533569349	0.354328597182111	0.905648026006404	0.218454538351496	0.0473945576810883	0.000255530555398603	7.80029010181664e-05	2.49139223242748	-0.199230126454871	0.0259849646819471	-0.0284574106330981	0.0373953370061882	-0.726936801176134	4.03054445295086	1	0	82	0	82	0	0.65060240963856	.	chr11	64710715	NRXN2	NRXN2	HAVANA	1	0.999977865727334
chr11.125655323	0.000231779189687672	0.638426369600048	0.871653840014138	0.770774021508084	0.0243130227819689	0.0156258121983722	0.000345133495106161	4.00633409784077	-0.103985436588008	-0.0360665860772053	-0.00660677000347806	0.0425701672607711	-0.477686645729495	3.65715388752106	7	0	76	18	58	0	0.891573873590823	.	chr11	125655323	CHEK1	CHEK1	HAVANA	7	0.999977865727334
chr11.123058910	0.000111169280816049	0.390624990462304	0.796207197073227	0.298357820134566	0.060712627281636	0.000568458568638879	0.00531673711233278	-2.76409030230148	-0.179156852428498	-0.0561019604927294	-0.0230244705189677	0.0342947171348803	-0.669804059905186	3.19391805030686	5	0	78	0	78	0	0.520158125555629	.	chr11	123058910	HSPA8,SNORD14D	HSPA8,SNORD14E,SNORD14D,SNORD14C,AP000926.2	HAVANA,ENSEMBL,ENSEMBL,ENSEMBL,HAVANA	5	0.999977865727334
chr11.134152854	0.000140069689188486	0.238641580253616	0.932687812729538	0.17027773146762	0.0850017355492752	0.000124670189064065	0.000200398779329528	9.70292380851787	-0.254246819202823	0.0187144303240233	-0.0319211462244466	0.0324533905096588	-0.776733626004176	3.83257803320681	2	0	81	35	46	0	0.206288568909783	.	chr11	134152854	NCAPD3	JAM3,NCAPD3	HAVANA,HAVANA	2	0.999977865727334
chr11.1036770	0.000344125940097009	0.586520829291299	0.778538869344966	0.746331495205919	0.0606926800412676	0.000947729368348559	0.000152296161895544	-2.11656154490562	-0.117671986825996	-0.0611609629291598	-0.00722998008284896	0.0350757135166228	-0.644422589317549	3.87850953106778	3	5	75	0	80	0	0.999999999999993	.	chr11	1036770	.	MUC6	HAVANA	3	0.999977865727334
chr11.2191031	0.000331331132265553	0.319094788517902	0.830467717445292	0.265184395304666	0.0620349215438873	0.000126633491231103	0.00015685554083457	-2.27497393815642	-0.225323274712887	-0.0477472292855449	-0.0259994937145026	0.0363388140555825	-0.800181007609992	4.04755325443181	6	1	76	0	77	0	0.683988811063932	.	chr11	2191031	.	.	.	6	0.999977865727334
chr11.60920250	0.000143781814225101	0.0565910508601127	0.193015810703156	0.956574340864088	0.0310350599438126	0.0172942256892644	0.0206629869463619	5.7127827173871	-0.405749840476825	-0.275889311894908	-0.0011890439586722	0.0402333209408855	-0.440712014485699	2.37478963223217	2	0	81	3	78	0	0.539817807816624	.	chr11	60920250	TMEM109,AP003721.1	TMEM109,AP003721.1,TMEM132A	HAVANA,HAVANA,HAVANA	2	0.999977865727334
chr11.120512945	0.000351515666261624	0.931661585311942	0.741088709225309	0.743915546584365	0.0152177565039415	0.00129824319302541	6.62317212032494e-05	-2.62505890090019	0.0190989986369707	0.072834189712112	-0.0074521973296637	0.0469215416609247	-0.624034035987277	4.10862985091328	0	0	83	1	82	0	1	.	chr11	120512945	GRIK4	GRIK4	HAVANA	0	0.999977865727334
chr11.1279903	0.00028864462874257	0.10778057174223	0.745536766008571	0.498677154924106	0.169776775793525	0.000906060070905837	0.000193687572596873	4.88014760118038	-0.360304822080039	-0.0708301528923624	-0.0154277582953257	0.026119606357837	-0.650438186493608	3.81758734282512	0	0	82	2	80	1	0.65060240963856	.	chr11	1279903	TOLLIP	TOLLIP	HAVANA	1	0.999977865727334
chr11.69772871	6.10818757893693e-05	0.534853436056293	0.365346605719067	0.215542746319027	0.140360908903757	0.000496965240118892	4.95551948530891e-05	-2.67160964849623	0.138213072686576	0.205880152735067	0.0302007116345411	0.0280116910232448	-0.700474743876855	4.67839459490664	10	1	72	0	73	0	0.302230663979614	.	chr11	69772871	FGF4	FGF4	HAVANA	10	0.999977865727334
chr11.95150324	0.000352900742583584	0.735296430133512	0.571464560773284	0.877580541386428	0.591123301382771	0.00245583955100783	0.000499706133890983	-3.2651841774505	-0.0793403763036691	-0.137969300103291	0.00371913598694693	0.0107008171271871	-0.624142605760444	3.66775716032158	2	10	62	0	72	9	0.0715985000256735	.	chr11	95150324	.	AP000787.2,AP000787.1	HAVANA,HAVANA	11	0.999977865727334
chr11.130144162	0.000598879112415923	0.38345507873454	0.497287740110807	0.332418158693749	0.033315759137706	0.00431776387814042	0.000388121468196448	5.14887118360387	-0.189790557232406	-0.150152171275775	-0.0223304605147302	0.0407934113745215	-0.552171150127463	3.61005413292968	0	0	83	7	76	0	1	.	chr11	130144162	APLP2	APLP2	HAVANA	0	0.999977865727334
chr11.2182495	0.000111907259589489	0.713919826712738	0.773118198090038	0.535144120066828	0.0938585429136014	0.000854164676959676	0.000664195729483685	-1.75843749144372	-0.0788445934889603	0.0630437759158677	-0.0139804054938639	0.0313886005605043	-0.642896198811589	3.47723062247431	1	2	80	0	82	0	0.65060240963856	.	chr11	2182495	.	.	.	1	0.999977865727334
chr11.32430951	0.000295855042274134	0.552620203509714	0.712844353017701	0.521935086032196	0.887926629400689	0.00146260414538885	0.0001183816453389	-8.90984056662576	-0.133489129818592	-0.0837945470605404	0.0149944851960196	0.00276616717333089	-0.629315258540394	3.88554874548821	0	39	36	0	75	8	0.0799677480171396	.	chr11	32430951	WT1	WT1,WT1-AS,RF02203	HAVANA,HAVANA,ENSEMBL	8	0.999977865727334
chr11.65553937	4.04075473163263e-05	0.399379561453301	0.241784529213292	0.86527891621612	0.154123846430488	0.00140488751970367	2.68941935529877e-05	-7.03098378866002	-0.181102704237103	-0.25629912677224	-0.00380966743103824	0.0266526010225551	-0.611844602588471	4.28705416587518	0	29	53	0	82	1	0.65060240963856	.	chr11	65553937	LTBP3	LTBP3	HAVANA	1	0.999977865727334
chr11.67438827	0.000569140410507201	0.678221784887705	0.661023239502655	0.784567427135621	0.217498738287126	0.00745626561443426	0.00972738459493065	2.25830324404861	-0.0931040203092343	0.101720992035604	-0.00639402784396175	0.0244460603554951	-0.54220154783686	2.70622968977844	12	1	70	0	71	0	0.79858095342848	.	chr11	67438827	CORO1B	RPS6KB2,RPS6KB2-AS1,PTPRCAP,CORO1B	HAVANA,HAVANA,HAVANA,HAVANA	12	0.999977865727334
chr11.123726207	0.000438518129231705	0.268559536716781	0.243239349099804	0.931684023998635	0.112475460364225	0.0109365914307143	0.00159786492306391	-9.06401058883955	-0.249909064195754	-0.267158434176688	-0.00202579806636808	0.0305484448107718	-0.505146345853553	3.23149489546821	6	0	77	43	34	0	0.86747917883326	.	chr11	123726207	ZNF202	ZNF202	HAVANA	6	0.999977865727334
chr11.126277876	0.000576416614481756	0.231034765944704	0.668787023934909	0.356849948271215	0.195781665136721	0.00384144340645928	0.000130350623501708	5.46929544192892	-0.262718253483543	-0.0944056433463364	-0.0214073702037685	0.0247423222468414	-0.56306888218321	3.93396285482111	0	0	82	13	69	1	0.65060240963856	.	chr11	126277876	FOXRED1	FOXRED1,RPL35AP26	HAVANA,HAVANA	1	0.999977865727334
chr11.20599425	0.000138174052598975	0.637112694563672	0.492886154061686	0.923053669405755	0.222319864433571	0.000869626658085428	0.00573412639181751	6.6388964883229	-0.104238468428844	-0.149285649332145	-0.00215843992674515	0.0234714549651178	-0.65947712343399	3.00840601029191	6	44	33	0	77	0	0.683988811063932	.	chr11	20599425	SLC6A5	AC090707.2,SLC6A5	HAVANA,HAVANA	6	0.999977865727334
chr11.1036789	0.000589538646586418	0.95811723859532	0.980731844882079	0.737407053730498	0.103569649644121	0.00116374542917953	0.000497566067419727	-2.94112460765848	-0.0116855656836648	0.00529177593991573	-0.00755710872918498	0.0304362345245643	-0.638806798547131	3.5259358011666	3	4	75	0	79	1	0.838936232735825	.	chr11	1036789	.	MUC6	HAVANA	4	0.999977865727334
chr11.1036782	1.20719462876647e-05	0.567871323006725	0.829388747125727	0.53554908198849	0.019116488614369	0.000679602765566294	3.92353979402487e-05	-2.62018455685498	-0.11788887509279	-0.0448482991366034	-0.0132699384696634	0.0425277233370818	-0.63239704423998	4.08026977735666	3	3	77	0	80	0	0.999999999999993	.	chr11	1036782	.	MUC6	HAVANA	3	0.999977865727334
chr12.132723382	0.000565190642555183	0.338968254189044	0.637064689498726	0.90881336117374	0.131917665476909	0.00270700962701089	0.000562937109657109	3.93573709109338	-0.20839120757801	-0.104139878802767	-0.00269684593741033	0.0286811912074228	-0.584788414178027	3.50913048846355	1	0	82	4	78	0	0.65060240963856	.	chr12	132723382	.	PGAM5,RNA5SP379,ANKLE2	HAVANA,ENSEMBL,HAVANA	1	0.999977865727334
chr12.113153552	7.08764494112635e-05	0.688043434512103	0.73792224579071	0.978398143695295	0.0350984186627966	0.00569879323736264	0.000881747097494789	-5.6019078652437	-0.0870550231778056	0.0740052349148692	-0.000619049371021126	0.0387752719191194	-0.532094181747083	3.30794055910657	6	22	55	0	77	0	0.683988811063932	.	chr12	113153552	CFAP73	CFAP73,RF00019,DDX54	HAVANA,ENSEMBL,HAVANA	6	0.999977865727334
chr12.117874753	0.000119111919401394	0.543849425628851	0.796467382064557	0.546333106052292	0.153294541698537	0.00020609505058827	0.00203131594646468	6.63603833189574	-0.130893264382449	-0.055533369603624	-0.013569384575982	0.0267262220734557	-0.740553004577521	3.08838165422927	1	0	82	8	74	0	0.65060240963856	.	chr12	117874753	KSR2	KSR2	HAVANA	1	0.999977865727334
chr12.109588110	0.000103967624605647	0.124792701887737	0.416316572755358	0.692987564966826	0.146871273794755	0.00600828310092537	1.11226018513359e-05	9.65638337804269	-0.3282274224848	-0.172230376403896	-0.00868764954435686	0.0266728095366323	-0.51623985069586	4.43869661265746	4	0	79	38	41	0	0.384719365265941	.	chr12	109588110	MVK	MVK	HAVANA	4	0.999977865727334
chr12.49026292	0.000354375445565005	0.260768361905209	0.365730342057245	0.47221876569493	0.181764785663787	0.000524313478094276	3.9262919904512e-05	7.12665853034271	-0.253937471572474	-0.208410182865213	-0.0166884145878406	0.0266869337736429	-0.702864988232714	4.46446261683411	3	0	79	40	39	1	0.384719365265941	.	chr12	49026292	KMT2D	KMT2D	HAVANA	4	0.999977865727334
chr12.46221071	0.000281199745565662	0.444764123701519	0.966016960181661	0.454244007869348	0.032916215554609	0.012141391952788	0.000540447972594903	-2.31548924546934	-0.170360166937115	0.0095832934242572	-0.0173140404430024	0.0411796676774673	-0.502103054864562	3.8842973919785	3	0	80	1	79	0	0.769908903908311	.	chr12	46221071	SLC38A1	SLC38A1	HAVANA	3	0.999977865727334
chr12.2625164	0.0001237655697409	0.121264334114565	0.241942036562811	0.891909260662205	0.117648653543573	0.00206957427614788	0.00360953331260122	-2.37605865110203	-0.3347000186688	-0.257817943154614	-0.00307996561164716	0.0288842637483476	-0.591065230692979	3.08056284412341	4	1	78	0	79	0	0.838936232735825	.	chr12	2625164	CACNA1C	CACNA1C	HAVANA	4	0.999977865727334
chr12.8221469	0.000240267432193633	0.514755456506199	0.307502407724715	0.980455857210457	0.159448376501185	0.00831039632467878	0.000330994027815105	1.98167517733317	-0.140170688008166	-0.226485889584771	0.000578761749985865	0.0261250460599143	-0.514953983387902	3.87018089303661	8	0	75	0	75	0	0.425602203629795	.	chr12	8221469	FAM90A1	DEFB109F,AC092111.1,FAM90A1	HAVANA,HAVANA,HAVANA	8	0.999977865727334
chr12.47811729	0.000321169339046695	0.291948034993372	0.884867216515842	0.883208259497787	0.118388071064649	0.00376333092584964	0.000312072743963617	2.04303827996683	-0.228270006860115	0.0316662541216102	0.00340926213093047	0.0294780706960626	-0.556554662025154	3.64427283303877	0	1	82	0	83	0	1	.	chr12	47811729	HDAC7	HDAC7	HAVANA	0	0.999977865727334
chr12.46554674	4.00583592503006e-05	0.0911233580316148	0.410360940824605	0.254990032219299	0.288679781807469	0.0454533528830062	1.85579720597133e-05	6.17840245205145	-0.372221014865132	-0.182127431639241	0.0278571022329242	0.0199004554068735	-0.383517208133173	4.4588509108402	1	0	81	28	53	1	0.999999999999975	.	chr12	46554674	AC008014.1,AC008035.1	AC008014.1,AC008035.1	HAVANA,HAVANA	2	0.999977865727334
chr12.7162891	0.000185016513580007	0.300955964458344	0.0838782600709811	0.279224942727177	0.459192088591852	0.00426832016372577	0.000171047981990807	-14.9499812532978	-0.210638480827535	-0.37073759049378	0.0252491586951891	0.0139764597948086	-0.524360127915253	3.64914733800738	2	47	32	0	79	2	0.117979234009208	.	chr12	7162891	.	CLSTN3,AC018653.1	HAVANA,HAVANA	4	0.999977865727334
chr12.107468921	4.70351757207767e-05	0.588753263771926	0.575171774005924	0.542983167231405	0.672479981288106	0.00182394459321098	0.00239483745225751	5.65128241354289	-0.137492806682094	-0.141230743285939	-0.0147589970537303	0.00858393996020218	-0.699997326356415	3.56014722156884	13	0	63	14	49	7	0.308913345752007	.	chr12	107468921	BTBD11	BTBD11	HAVANA	20	0.999977865727334
chr12.24902733	0.000300518840085862	0.877374700644216	0.957784815393733	0.493180633892937	0.529179542034298	0.00197403334852105	0.00064408394900845	-7.5780487303462	-0.0354001028251628	0.0126963856605661	0.01694224173351	0.0122035085277002	-0.627571894339842	3.55113760099262	3	29	41	0	70	10	0.251364399845827	.	chr12	24902733	BCAT1,AC026310.3	BCAT1,AC026310.3	HAVANA,HAVANA	13	0.999977865727334
chr12.49026846	8.61375239130609e-05	0.164631795379339	0.752751536186526	0.718217958449737	0.0146532809577679	0.0327519326075919	0.0238593126206518	5.46419902241646	-0.307714345071148	-0.0686991599062246	-0.0081370719271234	0.046979112528649	-0.421967504927721	2.61352677981698	8	0	75	20	55	0	0.809778725597997	.	chr12	49026846	KMT2D	KMT2D	HAVANA	8	0.999977865727334
